track_name,artist_name,lyrics
NUEVA VIDA,Peso Pluma,"12 Contributors Translations English NUEVA VIDA Lyrics [Letra de ""NUEVA VIDA""] [Intro] ¡Chau! [Verso 1] La noche ha llegado, ya estoy preparado Un buen White Recluse a mí me ven forjando Siempre bien tranquilo, nunca ando de ondeado Me gusta hacer gente, yo nunca me rajo Veintitrés y ya ando de arriba pa' abajo Voy por buen camino, siempre lo he notado Buenos amigos los que a mí me han rodeado Siempre al cien con los que me echaron la mano Rodeado de lujos y no materiales Siempre buena vida me dieron mis padres El viejo en el cielo siempre ha de guiarme Para que en la vida salgan bien los planes [Interludio] Ahí le va, jefazo Hasta el cielo, viejo Pura Doble P, viejo, a la verga ¡Chau! [Verso 2] Hoy todo ha cambiado, no voy a negarlo Pensamientos nuevos son los que ya cargo Una nueva vida la que me estoy dando Poco a poco envidias se van presentando El tiempo es muy sabio y responde preguntas Y a mí no me asusta cargar con la duda Siempre bien pendiente mi compita Rulas Soy de perfil bajo, así nadie me busca [Outro] Nadie me busca"
Ella Baila Sola,Peso Pluma,NA
SANTAL 33,Peso Pluma,"12 Contributors Translations English SANTAL 33 Lyrics [Letra de ""SANTAL 33""] [Coro: Óscar Maydon & Peso Pluma ] Santal 33, Porschetta Cayenne Los Travis me los puse ahora Bonjour mademoiselle, j'suis équipé Seria, pero se me aloca [Verso 1: Óscar Maydon & Peso Pluma ] En el jet privé, champaña rosé Mis lujos a ella no le asombran Y como Mbappé a mis veintitrés También festejé con las copas [Refrán: Óscar Maydon & Peso Pluma ] Dame más de esa locura que siempre me hace vibrar En la cama despiertas mi instinto animal Nunca se llena, ella siempre me pide más Más y más Tengo el récord de pecar siempre contigo Y sabes bien que no somos amigos Estamos aquí porque los dos quisimos Compláceme esta noche Woh-oh-oh-oh-oh-oh, oh-oh, oh-oh [Interludio: Peso Pluma & Óscar Maydon ] Viejo, pura Doble P, a la verga, pa' que sepan En la casa tenemos más, compa Peso Y su compa Óscar Maydon [Verso 2: Óscar Maydon & Peso Pluma ] Los contenedores llenos de sabores Me llegan las flores y también me llegan recuerdos de amores Rompecorazones Le asustan mis armas Lo noto en tu cara, tranquila, bebé Que cuando ando contigo no me gusta usarlas Solita te matas [Coro: Óscar Maydon & Peso Pluma ] Santal 33, Porschetta Cayenne Los Travis me los puse ahora Bonjour mademoiselle, j'suis équipé Seria, pero se me aloca [Refrán: Óscar Maydon & Peso Pluma ] Dame más de esa locura que siempre me hace vibrar En la cama despiertas mi instinto animal Nunca se llena, siempre ella me pide más Más y más Tengo el récord de pecar siempre contigo Y sabes bien que no somos amigos Estamos aquí porque los dos quisimos Sedúceme esta noche Woh-oh-oh-oh-oh-oh"
LOS CUADROS,Peso Pluma,"6 Contributors Translations English LOS CUADROS Lyrics [Letra de ""LOS CUADROS""] [Verso 1: Tito Double P & Peso Pluma ] Cuando yo empecé me fue muy bien, ahora me ven gastar Al cien, los pedaceé, ahora de diez, se van de diez en diez Siéntense porque les vo'a contar unos relatos que a mí me pasaron Y hay historias pa' contarles, no hay mentira' con un blunt de Gelato [Coro: Peso Pluma] Van, se van Los cuadros, libretas se van por mar Y atrás marinos por el altamar [Interludio: Tito Double P] Ay, mamá Pura Doble P, primo [Verso 2: Peso Pluma & Tito Double P ] Bien me cuidaré, no vaya a ser que por ahí ande el diablo Siempre dos o tres a un lado de él, cuidando del muchacho Surto los clientes al mes, me hacen valer, jale garantizado Un cigarro pa'l estrés, me suena bien si ando desocupado [Coro: Tito Double P] Van, se van Los cuadros, libretas se van por mar Y atrás marinos por el altamar"
Bandida,Peso Pluma,NA
LUNA,Feid,NA
PERRO NEGRO,Feid,"4 Contributors PERRO NEGRO Mixed Lyrics [Letra de ""PERRO NEGRO Mixed""] [Intro] Al menos dame un perreíto, mor [Pre-Coro: Feid] Wow Yo no sabía que tú era' así Te juro que ahora me cae' mejor Me contaron muchas cosas de ti Pero eres más hijueputa que yo Es de hacer, no es de hablar Suelta el cel pa' perrear Pasto y tequi pa' entonar, yeah [Coro: Feid & Bad Bunny ] Salió de roce al Pobla'o, ey, ey 'Taba perdida y ahora anda en to' lao', ey, ey Uno prendío' y el otro está enrola'o, ey, ey Hoy es el día, por si no me has proba'o Yeah-yeah-yeah-yeah, ey  [Verso 1: Bad Bunny] Vi que te dejaste de tu novio, baby, me alegro Vamo' a celebrarlo en Perro Negro Dile a ese cabrón que tú no quiere' arreglo Dile a tu pai que quiero que sea mi suegro Mami, tiene' el party prendío' Sacó 2CB, 'toy sorprendío' Me dijo que la amiguita está pa'l trío, je La loquita es un lío Si le ponen reggaetón, marihuana Hoy se parcha hasta las seis de la mañana Quiero que salga' de mi mente y te meta' en mi cama, porque, je Tú tiene' cara que tiene' la pussy linda Que los dejas loco, enchulao' como Belinda Menéame las chapa' hasta que me rinda Un hijo en la disco, vo'a dejarte encinta [Puente: Bad Bunny] Eh-eh-eh-eh-eh No me importa cuál es la hora ni cuál es tu signo Eh-eh-eh-eh-eh Si el DJ fuera pastor, nos casábamo' aquí mismo Eh-eh-eh-eh-eh Baby, perrear con otro y conmigo no es lo mismo Eh-eh-eh-eh-eh FERXXO Bad Bunny, baby, bebé [Coro: Bad Bunny & Feid ] Salió de roce al Pobla'o, ey, ey 'Taba perdida y ahora anda en to' lao', ey, ey Uno prendío' y el otro está enrola'o, ey, ey Hoy es el día por si no me has proba'o Ey, ey  Wow  [Verso 2: Feid] Mami, bronceaíta', solita Lo de hoy no lo tiene' que postear No andas solita, andas con un par Una paisita, she looks so fine Tiene un culo chimba y cara mejor Negro el bolso, negro los Halls Estabas triste, pero no hoy Tiene rosita sin ODEROI Bebé, está encendía', prendía' Sale de noche y llega de día Exótica, bandida Una bebé, Real G 'e por vida"
+57,Feid,NA
Hey Mor,Feid,NA
Feliz Cumpleaños Ferxxo,Feid,"9 Contributors Translations Deutsch English Feliz Cumpleaños Ferxxo Lyrics [Letra de ""Feliz Cumpleaños Ferxxo""] [Intro] Haciendo de todo Con ese pirobo [Pre-Coro] Hace mucho te quería ver Cuando eras mi novia no salías y ahora hasta te gusta prender El tiempo que pasamo' junto' como que lo dejamo' perder Yo sé que estoy borracho, pero recuerdo lo rico que bailamo', bebé [Coro] Tú y yo, bebé, haciendo de todo Tú estás pa' andar con este gato, no con ese pirobo Tú estás solita y yo también, también estoy solo Tómate algo, vamos a perrear, a hacer de todo Que los pana' míos a tus amiga' le hacen coro Tú estás pa' andar con este gato, no con ese pirobo Tú estás solita y yo también, también estoy solo Tómate algo, vamos a perrear, a hacer de todo Que los pana' míos a tus amiga' le hacen coro [Verso] Te lo di todo To'a la noche yo te pienso cuando tomo Ando mezclando las pastilla' con el romo Y a tus ex novios yo les ofrezco plomo To' los parceros hablándome de ti Te mandaba canciones en el cole en un CD Wow Estábamos a fuego y lo nuestro lo dividí To'a la noche prendo, ya estoy pensando en ti Yo sé que estás cansada de tanto chimbear Buscando algo que no será igual, yeah El cuerpo que te hiciste lo quiero estrenar Te compré una cadena pa' verte brillar [Coro] Tú y yo haciendo de todo Tú estás pa' andar con este gato, no con ese pirobo Tú estás solita y yo también, también estoy solo Tómate algo, vamos a perrear, a hacer de todo Que los pana' míos a tus amiga' le hacen coro [Outro] Haciendo de todo Con ese pirobo"
CLASSY 101,Feid,"21 Contributors Translations English Deutsch Classy 101 Lyrics [Letra de ""Classy 101""] [Intro: Young Miko] To' los día' te imagino Cómo te debe' ver sin ese Valentino Con ese cuerpo asesino, divino, ma Que yo esté pensándote para mí es normal To' lo que tiene' a mí me gusta Vamo' a comerno', baby, aunque no sea formal Y si nos envolvemo', no me asusta [Coro: Young Miko & Feid ] Tú tiene' cara de que te gusta freaky, nasty, nada 'e lo romantic Tú te ves cara, bitchy, classy, en cuatro fantastic, más que problematic Tú tocándote, yo loca por entrar, tú sabe' lo que me gusta Sigue cucándome, que yo no vo'a fantasmear, te voy a cobrar la multa Yeah  [Verso 1: Feid] Baby, bienvenida al party Tú ere' una bandi con cuerpo de Barbie, yeah Rumbea desde que no tiene ID Se pone mis Oakley's, se sube la faldi, yeah Es otra cosa Pero mi corillo dice que es peligrosa Una experta, es una chimba A la disco que llega, ella la destroza [Pre-Coro: Feid] No le pongo frenos, esas nalga' me las baja hasta el suelo She say ""fuck that"", no le gusta lo normal, to' es extremo Déjame ver to' Yo sé que no es nada formal, pero dame el ""okey"", though Very welcome Esta noche vo'a hacerte to' lo que dije por texto, yeah [Coro: Feid & Young Miko ] Tú tiene' cara de que te gusta freaky, nasty, nada 'e lo romantic Tú te ves cara, bitchy, classy, en cuatro fantastic, dizque problematic Tú tocándote, yo loco por entrar, tú sabe' lo que me gusta Sigue cucándome, que yo no vo'a fantasmear, te voy a cobrar la multa, wow Brr  [Verso 2: Young Miko] Mami, esto e' un arresto Te vo'a cobrar esa miradita con impuesto' Mmm Saca las esposa', baby, yo me presto Y ponme en house arrest, que no me molesto Yeah Tú tiene' cara de que ere' una nasty doll debajo de los cover', ey Yeah Woh, ninguna se compara, mami, ese culo es game over Ey Bubble butt, oh my God Tú te mueve' así, mami, you got me stuck, ey Yeah Peligrosa, pero I'm falling in love Es que no es normal, baby, what the fuck [Pre-Coro: Young Miko] No la freno si esas nalga' me las baja hasta el suelo I said ""fuck that"", yeah Si se me trepa encima me mata sin bala' [Coro: Young Miko & Feid ] Con esa cara de que le gusta freaky, nasty, nada 'e lo romantic Tú te ves cara, bitchy, classy, en cuatro fantastic, más que problematic Tú tocándote, yo loca por entrar, tú sabe' lo que me gusta Sigue cucándome, que yo no vo'a fantasmear, te voy a cobrar la multa, wow [Outro: Young Miko] Eh-eh, eh-eh, oh-oh FERXXO, FERXXO Caleb, Caleb Calloway, uh-uh Julia, ey It's Baby Miko Prr Ey, yo, Mauro"
Normal,Feid,"12 Contributors Translations English Normal Lyrics En “Normal”, FERXXO deja entrever sus sentimientos hacia una mujer que, a pesar de querer olvidar y de que la relación no era recíproca, sigue queriendo y extrañando con mucha fuerza. A pesar de esto, el… Read More [Letra de ""Normal""] [Intro] He querido borrarte, pero sueño contigo Quisiera que entendiera' lo que hiciste conmigo Yo dándote cien y tú me dabas cincuenta Yo durmiendo contigo y tú con otro te acuestas Te extraño, pero perdonarte qué mucho me cuesta Qué mucho me cuesta [Coro] Normal, si te sientes solita y me extraña' Y se te sale mi nombre Difícil que llore' por mí en otra cama Dime quién te va a creer, la nеna no quiere Cartier Quiеre buscarme en otra piel Vive en la disco to' los fine' de semana Pa' ver si me vuelve a ver Normal, si te sientes solita y me extraña' Y se te sale mi nombre Difícil que llore' por mí en otra cama Dime quién te va a creer, la nena no quiere Cartier Quiere buscarme en otra piel Vive en la disco to' los fine' de semana A ver si me vuelve a ver [Verso] La nena no quiere un nene sano A ella le gustan los gato' malo' Y yo en una casita llena 'e gata' en Los Cabo' Ese culo se fue y están lloviendo los chavo' Ahora me estoy perreando una gata mejor Si le duele el cora, que se tome un Panadol Uy Partido que juego, partido que meto gol Y está' otra vez llamando, diciendo que el alcohol Te tiene así, pensando en mí Que qué putas me pasó que me perdí Bebé, si en la foto te ve' feliz Ojalá y algún día sientas lo que yo sentí Pa' que veas que es [Coro] Normal, si te sientes solita y me extrañas Y se te sale mi nombre Difícil que llore' por mí en otra cama Dime quién te va a creer, la nena no quiere Cartier Quiere buscarme en otra piel Vive en la disco to' los fine' de semana Yeah Pa' ver si me vuelve a ver Normal, si te sientes solita y me extraña' Y se te sale mi nombre Difícil que llore' por mí en otra cama Dime quién te va a creer, la nena no quiere Cartier Quiere buscarme en otra piel Vive en la disco to' los fine' de semana A ver si me vuelve a ver [Outro Instrumental]"
