album_id,album_name,release_date,total_tracks,popularity,album_type,track_id,track_name,track_number,track_artists,track_duration_ms,track_explicit,charted_year,track_popularity,features
3oIFxDIo2fwuk4lwCmFZCx,No.6 Collaborations Project,2019-07-12,15,75,album,1DhRbox3xkceP64k3JeYfW,Antisocial (with Travis Scott),7,"Ed Sheeran, Travis Scott",161746,FALSE,2019,64,1
3oIFxDIo2fwuk4lwCmFZCx,No.6 Collaborations Project,2019-07-12,15,75,album,0AtP8EkGPn6SwxKDaUuXec,Remember The Name (feat. Eminem & 50 Cent),8,"Ed Sheeran, Eminem, 50 Cent",207760,TRUE,2019,69,2
3oIFxDIo2fwuk4lwCmFZCx,No.6 Collaborations Project,2019-07-12,15,75,album,1Bdptrvb7nQkq8kCw3siE9,Feels (feat. Young Thug & J Hus),9,"Ed Sheeran, Young Thug, J Hus",150786,FALSE,2019,51,2
3oIFxDIo2fwuk4lwCmFZCx,No.6 Collaborations Project,2019-07-12,15,75,album,5T03itPFOPGGkvVPvPiyla,Put It All on Me (feat. Ella Mai),10,"Ed Sheeran, Ella Mai",197093,FALSE,2019,63,1
3oIFxDIo2fwuk4lwCmFZCx,No.6 Collaborations Project,2019-07-12,15,75,album,2qRN7PWiHRLprw4FpDeI9N,Nothing On You (feat. Paulo Londra & Dave),11,"Ed Sheeran, Paulo Londra, Dave",200733,FALSE,2019,59,2
3oIFxDIo2fwuk4lwCmFZCx,No.6 Collaborations Project,2019-07-12,15,75,album,3FHXUqaUer9o231Je1zxIN,I Don't Want Your Money (feat. H.E.R.),12,"Ed Sheeran, H.E.R.",204506,FALSE,2019,51,1
3oIFxDIo2fwuk4lwCmFZCx,No.6 Collaborations Project,2019-07-12,15,75,album,4vIKzWqtn44umal5jXq4wE,1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie),13,"Ed Sheeran, Meek Mill, A Boogie Wit da Hoodie",212306,FALSE,2019,51,2
3oIFxDIo2fwuk4lwCmFZCx,No.6 Collaborations Project,2019-07-12,15,75,album,5d1rmWWF1725tnYjq6rMDB,Way To Break My Heart (feat. Skrillex),14,"Ed Sheeran, Skrillex",190293,FALSE,2019,51,1
3oIFxDIo2fwuk4lwCmFZCx,No.6 Collaborations Project,2019-07-12,15,75,album,7hvO2qCwJVZxiyoA7c9i5d,BLOW (with Chris Stapleton & Bruno Mars),15,"Ed Sheeran, Chris Stapleton, Bruno Mars",209120,FALSE,2019,61,2
0xzScN8P3hQAz3BT3YYX5w,Shawn Mendes (Deluxe),2019-06-19,16,75,album,6v3KW9xbzN5yKLt9YKDYA2,Señorita,1,"Shawn Mendes, Camila Cabello",190799,FALSE,2019,83,1
0xzScN8P3hQAz3BT3YYX5w,Shawn Mendes (Deluxe),2019-06-19,16,75,album,0TFpGNlWslRQO4oyTtJq6K,Lost In Japan,2,Shawn Mendes,200840,FALSE,2019,53,0
0xzScN8P3hQAz3BT3YYX5w,Shawn Mendes (Deluxe),2019-06-19,16,75,album,2bT1PH7Cw3J9p3t7nlXCdh,If I Can't Have You,3,Shawn Mendes,191466,FALSE,2019,76,0
0xzScN8P3hQAz3BT3YYX5w,Shawn Mendes (Deluxe),2019-06-19,16,75,album,2SFnIqRWyHt9MUNeXkykii,In My Blood,4,Shawn Mendes,211293,FALSE,2019,51,0
0xzScN8P3hQAz3BT3YYX5w,Shawn Mendes (Deluxe),2019-06-19,16,75,album,49u62ZMTXz91U8V4uXaJ4q,Fallin' All In You,5,Shawn Mendes,235760,FALSE,2019,50,0
0xzScN8P3hQAz3BT3YYX5w,Shawn Mendes (Deluxe),2019-06-19,16,75,album,2UCYrYM83sowbj1OG6qsVn,Where Were You In The Morning?,6,Shawn Mendes,200586,FALSE,2019,47,0
0xzScN8P3hQAz3BT3YYX5w,Shawn Mendes (Deluxe),2019-06-19,16,75,album,3J3AQ7NSo0p3RX8U2gnC4v,Nervous,7,Shawn Mendes,164213,FALSE,2019,47,0
0xzScN8P3hQAz3BT3YYX5w,Shawn Mendes (Deluxe),2019-06-19,16,75,album,5VQBZPF4L2VrR7aMfAdRq3,Like To Be You (feat. Julia Michaels),8,"Shawn Mendes, Julia Michaels",159533,FALSE,2019,46,1
0xzScN8P3hQAz3BT3YYX5w,Shawn Mendes (Deluxe),2019-06-19,16,75,album,3isPczLtjVuERmr5hpSvIl,Particular Taste,9,Shawn Mendes,175573,FALSE,2019,45,0
0xzScN8P3hQAz3BT3YYX5w,Shawn Mendes (Deluxe),2019-06-19,16,75,album,1RL042HeY9ln1Bwu2ODyJJ,Because I Had You,10,Shawn Mendes,142533,FALSE,2019,45,0
0xzScN8P3hQAz3BT3YYX5w,Shawn Mendes (Deluxe),2019-06-19,16,75,album,6oZk0lzaP7RcwKjyZrIJBV,Why,11,Shawn Mendes,238093,FALSE,2019,46,0
0xzScN8P3hQAz3BT3YYX5w,Shawn Mendes (Deluxe),2019-06-19,16,75,album,5cWIKVqSpJQiRmG59sfii5,Youth (feat. Khalid),12,"Shawn Mendes, Khalid",190826,FALSE,2019,47,1
0xzScN8P3hQAz3BT3YYX5w,Shawn Mendes (Deluxe),2019-06-19,16,75,album,1UWbBNuBIB9wYg82aaWRvN,Perfectly Wrong,13,Shawn Mendes,212773,FALSE,2019,46,0
0xzScN8P3hQAz3BT3YYX5w,Shawn Mendes (Deluxe),2019-06-19,16,75,album,2d3zTjEWyOzKDPOLjDSRlR,Mutual,14,Shawn Mendes,148173,FALSE,2019,45,0
0xzScN8P3hQAz3BT3YYX5w,Shawn Mendes (Deluxe),2019-06-19,16,75,album,2eKH2typXktOBTgWrOHnni,Queen,15,Shawn Mendes,204053,FALSE,2019,43,0
0xzScN8P3hQAz3BT3YYX5w,Shawn Mendes (Deluxe),2019-06-19,16,75,album,2s6BVlw41U03QdFaMeT5FQ,When You're Ready,16,Shawn Mendes,169596,FALSE,2019,44,0
5lJqux7orBlA1QzyiBGti1,YHLQMDLG,2020-02-29,20,86,album,41wtwzCZkXwpnakmwJ239F,Si Veo a Tu Mamá,1,Bad Bunny,170971,FALSE,2020,81,0
5lJqux7orBlA1QzyiBGti1,YHLQMDLG,2020-02-29,20,86,album,6NfrH0ANGmgBXyxgV2PeXt,La Difícil,2,Bad Bunny,163084,TRUE,2020,75,0
5lJqux7orBlA1QzyiBGti1,YHLQMDLG,2020-02-29,20,86,album,75pQqzwgCjUOSSy5CpmAjy,Pero Ya No,3,Bad Bunny,160638,FALSE,2020,70,0
5lJqux7orBlA1QzyiBGti1,YHLQMDLG,2020-02-29,20,86,album,69vlMrzHwATKzupwNcUPyK,La Santa,4,"Bad Bunny, Daddy Yankee",206420,TRUE,2020,83,1
5lJqux7orBlA1QzyiBGti1,YHLQMDLG,2020-02-29,20,86,album,0SqqAgdovOE24BzxIClpjw,Yo Perreo Sola,5,Bad Bunny,172127,TRUE,2020,76,0
5lJqux7orBlA1QzyiBGti1,YHLQMDLG,2020-02-29,20,86,album,4j4w4CXm6BSr0s25wAWrrX,Bichiyal,6,"Bad Bunny, Yaviah",196500,TRUE,2020,76,1
5lJqux7orBlA1QzyiBGti1,YHLQMDLG,2020-02-29,20,86,album,7sOfmPd18RWp3FoCzpa7Kw,Soliá,7,Bad Bunny,159282,TRUE,2020,75,0
5lJqux7orBlA1QzyiBGti1,YHLQMDLG,2020-02-29,20,86,album,5kqNIqFjijuzvVLhuY9B8j,La Zona,8,Bad Bunny,136892,TRUE,2020,72,0
5lJqux7orBlA1QzyiBGti1,YHLQMDLG,2020-02-29,20,86,album,53v2u51nq3CxiKUNphRzP1,Que Malo,9,"Bad Bunny, Ñengo Flow",167975,TRUE,2020,75,1
5lJqux7orBlA1QzyiBGti1,YHLQMDLG,2020-02-29,20,86,album,2n7ohqg1s68ToAHh4u9mcW,Vete,10,Bad Bunny,192024,TRUE,2020,75,0
5lJqux7orBlA1QzyiBGti1,YHLQMDLG,2020-02-29,20,86,album,38RIEav39FGi86jppxO0du,Ignorantes,11,"Bad Bunny, Sech",210606,TRUE,2020,72,1
5lJqux7orBlA1QzyiBGti1,YHLQMDLG,2020-02-29,20,86,album,4r9jkMEnArtWGH2rL2FZl0,A Tu Merced,12,Bad Bunny,175918,FALSE,2020,79,0
5lJqux7orBlA1QzyiBGti1,YHLQMDLG,2020-02-29,20,86,album,5J7teKIJGtqVypgYI6sqXj,Una Vez,13,"Bad Bunny, Mora",232496,TRUE,2020,80,1
5lJqux7orBlA1QzyiBGti1,YHLQMDLG,2020-02-29,20,86,album,2DEZmgHKAvm41k4J3R2E9Y,Safaera,14,"Bad Bunny, Jowell & Randy, Ñengo Flow",295176,TRUE,2020,79,2
5lJqux7orBlA1QzyiBGti1,YHLQMDLG,2020-02-29,20,86,album,4NqQaovM14WR2hNPMFxgjb,25/8,15,Bad Bunny,243275,FALSE,2020,75,0
5lJqux7orBlA1QzyiBGti1,YHLQMDLG,2020-02-29,20,86,album,4saHEjXw7O1NXJOzBkUKKG,Está Cabrón Ser Yo,16,"Bad Bunny, Anuel AA",227939,TRUE,2020,72,1
5lJqux7orBlA1QzyiBGti1,YHLQMDLG,2020-02-29,20,86,album,5gCg2qMPzKkW4jS4dBKdDs,Puesto Pa' Guerrial,17,"Bad Bunny, Myke Towers",190207,TRUE,2020,63,1
5lJqux7orBlA1QzyiBGti1,YHLQMDLG,2020-02-29,20,86,album,0fgsKar6uBO08vzHXkTjWi,P FKN R,18,"Bad Bunny, Kendo Kaponi, Arcángel",258280,TRUE,2020,66,2
5lJqux7orBlA1QzyiBGti1,YHLQMDLG,2020-02-29,20,86,album,1V8XneTrX6kKeoxYbk4x6h,Hablamos Mañana,19,"Bad Bunny, Duki, Pablo Chill-E",240253,FALSE,2020,72,2
5lJqux7orBlA1QzyiBGti1,YHLQMDLG,2020-02-29,20,86,album,4MZSqgwlE71CWZ6qQ3gkKm,<3,20,Bad Bunny,157967,FALSE,2020,72,0
4yP0hdKOZPNshxUOjY0cZj,After Hours,2020-03-20,14,87,album,6b5P51m8xx2XA6U7sdNZ5E,Alone Again,1,The Weeknd,250053,TRUE,2020,68,0
4yP0hdKOZPNshxUOjY0cZj,After Hours,2020-03-20,14,87,album,2K9Ovn1o2bTGqbsABGC6m3,Too Late,2,The Weeknd,239973,TRUE,2020,68,0
4yP0hdKOZPNshxUOjY0cZj,After Hours,2020-03-20,14,87,album,6kWxIqQDsKFYCJGbU4AjCX,Hardest To Love,3,The Weeknd,211400,TRUE,2020,67,0
4yP0hdKOZPNshxUOjY0cZj,After Hours,2020-03-20,14,87,album,4BGZF4oLbTL0pWm7C18pbv,Scared To Live,4,The Weeknd,191306,TRUE,2020,66,0
4yP0hdKOZPNshxUOjY0cZj,After Hours,2020-03-20,14,87,album,3WlbeuhfRSqU7ylK2Ui5U7,Snowchild,5,The Weeknd,247186,TRUE,2020,65,0
4yP0hdKOZPNshxUOjY0cZj,After Hours,2020-03-20,14,87,album,1sOW4PuG5X3Ie3EXUhAopJ,Escape From LA,6,The Weeknd,355960,TRUE,2020,68,0
4yP0hdKOZPNshxUOjY0cZj,After Hours,2020-03-20,14,87,album,6bnF93Rx87YqUBLSgjiMU8,Heartless,7,The Weeknd,198266,TRUE,2020,80,0
4yP0hdKOZPNshxUOjY0cZj,After Hours,2020-03-20,14,87,album,3orEOtd8CPL8GFlpRpKuoE,Faith,8,The Weeknd,283226,TRUE,2020,70,0
4yP0hdKOZPNshxUOjY0cZj,After Hours,2020-03-20,14,87,album,0VjIjW4GlUZAMYd2vXMi3b,Blinding Lights,9,The Weeknd,200040,FALSE,2020,91,0
4yP0hdKOZPNshxUOjY0cZj,After Hours,2020-03-20,14,87,album,7szuecWAPwGoV1e5vGu8tl,In Your Eyes,10,The Weeknd,237520,TRUE,2020,78,0
4yP0hdKOZPNshxUOjY0cZj,After Hours,2020-03-20,14,87,album,5QO79kh1waicV47BqGRL3g,Save Your Tears,11,The Weeknd,215626,TRUE,2020,88,0
4yP0hdKOZPNshxUOjY0cZj,After Hours,2020-03-20,14,87,album,40U8d12pC5UHqmHwXjHjjl,Repeat After Me (Interlude),12,The Weeknd,195813,TRUE,2020,64,0
4yP0hdKOZPNshxUOjY0cZj,After Hours,2020-03-20,14,87,album,2p8IUWQDrpjuFltbdgLOag,After Hours,13,The Weeknd,361026,FALSE,2020,84,0
4yP0hdKOZPNshxUOjY0cZj,After Hours,2020-03-20,14,87,album,2BcnxwxBuar5wjCaLqm5N3,Until I Bleed Out,14,The Weeknd,190173,TRUE,2020,64,0
4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17,85,album,7sWRlDoTDX8geTR8zzr2vt,Hollywood's Bleeding,1,Post Malone,156266,FALSE,2020,75,0
4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17,85,album,05mDaV9Vb3wrzjF6OPZnhq,Saint-Tropez,2,Post Malone,150866,TRUE,2020,69,0
4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17,85,album,0Xek5rqai2jcOWCYWJfVCF,Enemies (feat. DaBaby),3,"Post Malone, DaBaby",196760,TRUE,2020,67,1
4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17,85,album,1YscJ7yVTlFxW3eF6pv5ba,Allergic,4,Post Malone,156893,TRUE,2020,62,0
4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17,85,album,2J0NXdHr6MYvKDSxB7k3V2,A Thousand Bad Times,5,Post Malone,221173,TRUE,2020,67,0
4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17,85,album,21jGcNKet2qwijlDFuPiPb,Circles,6,Post Malone,215280,FALSE,2020,88,0
4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17,85,album,2C6WXnmZ66tHhHlnvwePiK,Die For Me (feat. Future & Halsey),7,"Post Malone, Halsey, Future",245266,TRUE,2020,71,2
4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17,85,album,12Fkyg9lpmaz2zmKOfw2Y2,On The Road (feat. Meek Mill & Lil Baby),8,"Post Malone, Meek Mill, Lil Baby",218320,TRUE,2020,70,2
4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17,85,album,7CZyCXKG6d5ALeq41sLzbw,Take What You Want (feat. Ozzy Osbourne & Travis Scott),9,"Post Malone, Ozzy Osbourne, Travis Scott",229573,FALSE,2020,77,2
4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17,85,album,1ckLp8lCl8LipXI0ypX72m,I'm Gonna Be,10,Post Malone,200680,TRUE,2020,66,0
4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17,85,album,5KE9b4x7Zj2A8XtbkqhqTe,Staring At The Sun (feat. SZA),11,"Post Malone, SZA",168280,TRUE,2020,67,1
4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17,85,album,0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,12,"Post Malone, Swae Lee",157560,FALSE,2020,85,1
4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17,85,album,0KAzP1Rbp0Vz5pw8i1KDDI,Internet,13,Post Malone,123386,TRUE,2020,57,0
4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17,85,album,0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes (feat. Young Thug),14,"Post Malone, Young Thug",174853,TRUE,2020,79,1
4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17,85,album,2cvOfKHOHgwQlLiuLKP2xR,Myself,15,Post Malone,158120,TRUE,2020,62,0
4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17,85,album,6b2mfHMqWCA74XmUuVJm8r,I Know,16,Post Malone,141413,TRUE,2020,63,0
4g1ZRSobMefqF6nelkgibi,Hollywood's Bleeding,2019-09-06,17,85,album,7xQAfvXzm3AkraOtGPWIZg,Wow.,17,Post Malone,149546,TRUE,2020,79,0
7xV2TzoaVc0ycW7fwBwAml,Fine Line,2019-12-13,12,85,album,45S5WTQEGOB1VHr1Q4FuPl,Golden,1,Harry Styles,208906,FALSE,2020,78,0
7xV2TzoaVc0ycW7fwBwAml,Fine Line,2019-12-13,12,85,album,6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,2,Harry Styles,174000,FALSE,2020,86,0
7xV2TzoaVc0ycW7fwBwAml,Fine Line,2019-12-13,12,85,album,3jjujdWJ72nww5eGnfs2E7,Adore You,3,Harry Styles,207133,FALSE,2020,83,0
7xV2TzoaVc0ycW7fwBwAml,Fine Line,2019-12-13,12,85,album,4jAIqgrPjKLTY9Gbez25Qb,Lights Up,4,Harry Styles,172213,FALSE,2020,72,0
7xV2TzoaVc0ycW7fwBwAml,Fine Line,2019-12-13,12,85,album,2IOFZdYYkFxEHVz1w34PoL,Cherry,5,Harry Styles,259186,FALSE,2020,74,0
7xV2TzoaVc0ycW7fwBwAml,Fine Line,2019-12-13,12,85,album,1ZMiCix7XSAbfAJlEZWMCp,Falling,6,Harry Styles,240133,FALSE,2020,83,0
7xV2TzoaVc0ycW7fwBwAml,Fine Line,2019-12-13,12,85,album,5JiH89mHrv9oWHlD0T326z,To Be So Lonely,7,Harry Styles,192080,FALSE,2020,67,0
7xV2TzoaVc0ycW7fwBwAml,Fine Line,2019-12-13,12,85,album,6SQLk9HSNketfgs2AyIiMs,She,8,Harry Styles,362653,FALSE,2020,70,0
7xV2TzoaVc0ycW7fwBwAml,Fine Line,2019-12-13,12,85,album,6iYMfxznTBlcVOgRHab2W0,"Sunflower, Vol. 6",9,Harry Styles,221826,FALSE,2020,70,0
7xV2TzoaVc0ycW7fwBwAml,Fine Line,2019-12-13,12,85,album,5IhzJOXNE7ki0IIJbZbnGq,Canyon Moon,10,Harry Styles,189786,FALSE,2020,67,0
7xV2TzoaVc0ycW7fwBwAml,Fine Line,2019-12-13,12,85,album,03mMSLEJCPoGJwQhHpN5y0,Treat People With Kindness,11,Harry Styles,197346,FALSE,2020,66,0
7xV2TzoaVc0ycW7fwBwAml,Fine Line,2019-12-13,12,85,album,6VzcQuzTNTMFnJ6rBSaLH9,Fine Line,12,Harry Styles,377960,FALSE,2020,81,0
7fJJK56U9fHixgO0HQkhtI,Future Nostalgia,2020-03-27,11,82,album,6zrJLhslleCHby0wbUnvVy,Future Nostalgia,1,Dua Lipa,184881,FALSE,2020,58,0
7fJJK56U9fHixgO0HQkhtI,Future Nostalgia,2020-03-27,11,82,album,3PfIrDoz19wz7qK7tYeu62,Don't Start Now,2,Dua Lipa,183290,FALSE,2020,85,0
7fJJK56U9fHixgO0HQkhtI,Future Nostalgia,2020-03-27,11,82,album,2nMOodYNHBAQ3Kc1QNimZU,Cool,3,Dua Lipa,209583,FALSE,2020,62,0
7fJJK56U9fHixgO0HQkhtI,Future Nostalgia,2020-03-27,11,82,album,3AzjcOeAmA57TIOr9zF1ZW,Physical,4,Dua Lipa,193829,FALSE,2020,78,0
7fJJK56U9fHixgO0HQkhtI,Future Nostalgia,2020-03-27,11,82,album,39LLxExYz6ewLAcYrzQQyP,Levitating,5,Dua Lipa,203807,FALSE,2020,82,0
7fJJK56U9fHixgO0HQkhtI,Future Nostalgia,2020-03-27,11,82,album,6DXZiYUbrYgrVIhfX3U9Z2,Pretty Please,6,Dua Lipa,194607,TRUE,2020,70,0
7fJJK56U9fHixgO0HQkhtI,Future Nostalgia,2020-03-27,11,82,album,1nYeVF5vIBxMxfPoL0SIWg,Hallucinate,7,Dua Lipa,208505,FALSE,2020,70,0
7fJJK56U9fHixgO0HQkhtI,Future Nostalgia,2020-03-27,11,82,album,4rPkN1FMzQyFNP9cLUGIIB,Love Again,8,Dua Lipa,258004,FALSE,2020,78,0
7fJJK56U9fHixgO0HQkhtI,Future Nostalgia,2020-03-27,11,82,album,017PF4Q3l4DBUiWoXk4OWT,Break My Heart,9,Dua Lipa,221820,FALSE,2020,79,0
7fJJK56U9fHixgO0HQkhtI,Future Nostalgia,2020-03-27,11,82,album,6uAFJ75WDAoAPyCWJAtvks,Good In Bed,10,Dua Lipa,218754,TRUE,2020,58,0
7fJJK56U9fHixgO0HQkhtI,Future Nostalgia,2020-03-27,11,82,album,0vQcyuMEfRBd21ojZ62N2L,Boys Will Be Boys,11,Dua Lipa,166266,FALSE,2020,58,0
6s84u2TUpR3wdUv4NgKA2j,SOUR,2021-05-21,11,91,album,6SRsiMl7w1USE4mFqrOhHC,brutal,1,Olivia Rodrigo,143746,TRUE,2021,79,0
6s84u2TUpR3wdUv4NgKA2j,SOUR,2021-05-21,11,91,album,5CZ40GBx1sQ9agT82CLQCT,traitor,2,Olivia Rodrigo,229226,FALSE,2021,89,0
6s84u2TUpR3wdUv4NgKA2j,SOUR,2021-05-21,11,91,album,5wANPM4fQCJwkGd4rN57mH,drivers license,3,Olivia Rodrigo,242013,TRUE,2021,87,0
6s84u2TUpR3wdUv4NgKA2j,SOUR,2021-05-21,11,91,album,4wcBRRpIfesgcyUtis7PEg,"1 step forward, 3 steps back",4,Olivia Rodrigo,163586,TRUE,2021,79,0
6s84u2TUpR3wdUv4NgKA2j,SOUR,2021-05-21,11,91,album,6HU7h9RYOaPRFeh0R3UeAr,deja vu,5,Olivia Rodrigo,215506,TRUE,2021,88,0
6s84u2TUpR3wdUv4NgKA2j,SOUR,2021-05-21,11,91,album,4ZtFanR9U6ndgddUvNcjcG,good 4 u,6,Olivia Rodrigo,178146,TRUE,2021,85,0
6s84u2TUpR3wdUv4NgKA2j,SOUR,2021-05-21,11,91,album,2TOzTqQXNmR2zDJXihjZ2e,enough for you,7,Olivia Rodrigo,202826,FALSE,2021,79,0
6s84u2TUpR3wdUv4NgKA2j,SOUR,2021-05-21,11,91,album,2tGvwE8GcFKwNdAXMnlbfl,happier,8,Olivia Rodrigo,175933,TRUE,2021,86,0
6s84u2TUpR3wdUv4NgKA2j,SOUR,2021-05-21,11,91,album,0MMyJUC3WNnFS1lit5pTjk,"jealousy, jealousy",9,Olivia Rodrigo,173160,FALSE,2021,84,0
6s84u2TUpR3wdUv4NgKA2j,SOUR,2021-05-21,11,91,album,5JCoSi02qi3jJeHdZXMmR8,favorite crime,10,Olivia Rodrigo,152666,FALSE,2021,85,0
6s84u2TUpR3wdUv4NgKA2j,SOUR,2021-05-21,11,91,album,1zejeOnykpCoyVSit6Bwp3,hope ur ok,11,Olivia Rodrigo,209560,FALSE,2021,75,0
7fJJK56U9fHixgO0HQkhtI,Future Nostalgia,2020-03-27,11,82,album,6zrJLhslleCHby0wbUnvVy,Future Nostalgia,1,Dua Lipa,184881,FALSE,2021,58,0
7fJJK56U9fHixgO0HQkhtI,Future Nostalgia,2020-03-27,11,82,album,3PfIrDoz19wz7qK7tYeu62,Don't Start Now,2,Dua Lipa,183290,FALSE,2021,85,0
7fJJK56U9fHixgO0HQkhtI,Future Nostalgia,2020-03-27,11,82,album,2nMOodYNHBAQ3Kc1QNimZU,Cool,3,Dua Lipa,209583,FALSE,2021,62,0
7fJJK56U9fHixgO0HQkhtI,Future Nostalgia,2020-03-27,11,82,album,3AzjcOeAmA57TIOr9zF1ZW,Physical,4,Dua Lipa,193829,FALSE,2021,78,0
7fJJK56U9fHixgO0HQkhtI,Future Nostalgia,2020-03-27,11,82,album,39LLxExYz6ewLAcYrzQQyP,Levitating,5,Dua Lipa,203807,FALSE,2021,82,0
7fJJK56U9fHixgO0HQkhtI,Future Nostalgia,2020-03-27,11,82,album,6DXZiYUbrYgrVIhfX3U9Z2,Pretty Please,6,Dua Lipa,194607,TRUE,2021,70,0
7fJJK56U9fHixgO0HQkhtI,Future Nostalgia,2020-03-27,11,82,album,1nYeVF5vIBxMxfPoL0SIWg,Hallucinate,7,Dua Lipa,208505,FALSE,2021,70,0
7fJJK56U9fHixgO0HQkhtI,Future Nostalgia,2020-03-27,11,82,album,4rPkN1FMzQyFNP9cLUGIIB,Love Again,8,Dua Lipa,258004,FALSE,2021,78,0
7fJJK56U9fHixgO0HQkhtI,Future Nostalgia,2020-03-27,11,82,album,017PF4Q3l4DBUiWoXk4OWT,Break My Heart,9,Dua Lipa,221820,FALSE,2021,79,0
7fJJK56U9fHixgO0HQkhtI,Future Nostalgia,2020-03-27,11,82,album,6uAFJ75WDAoAPyCWJAtvks,Good In Bed,10,Dua Lipa,218754,TRUE,2021,58,0
7fJJK56U9fHixgO0HQkhtI,Future Nostalgia,2020-03-27,11,82,album,0vQcyuMEfRBd21ojZ62N2L,Boys Will Be Boys,11,Dua Lipa,166266,FALSE,2021,58,0
5dGWwsZ9iB2Xc3UKR0gif2,Justice,2021-03-19,16,82,album,0oaY19dUwZimIgzn3ZZLZO,2 Much,1,Justin Bieber,152796,FALSE,2021,69,0
5dGWwsZ9iB2Xc3UKR0gif2,Justice,2021-03-19,16,82,album,5NU40QTlXrDUJzDBdv79bg,Deserve You,2,Justin Bieber,187238,FALSE,2021,64,0
5dGWwsZ9iB2Xc3UKR0gif2,Justice,2021-03-19,16,82,album,6F2r4HgpJnvKDmkN6JEN6J,As I Am (feat. Khalid),3,"Justin Bieber, Khalid",174406,FALSE,2021,64,1
5dGWwsZ9iB2Xc3UKR0gif2,Justice,2021-03-19,16,82,album,3T03rPwlL8NVk1yIaxeD8U,Off My Face,4,Justin Bieber,156467,FALSE,2021,74,0
5dGWwsZ9iB2Xc3UKR0gif2,Justice,2021-03-19,16,82,album,6Xgq7MvZiet0hVi3KaDSgJ,Holy (feat. Chance The Rapper),5,"Justin Bieber, Chance the Rapper",212093,FALSE,2021,68,1
5dGWwsZ9iB2Xc3UKR0gif2,Justice,2021-03-19,16,82,album,137mSruegm1u6x9NvwiagR,Unstable (feat. The Kid LAROI),6,"Justin Bieber, The Kid LAROI",158324,FALSE,2021,65,1
5dGWwsZ9iB2Xc3UKR0gif2,Justice,2021-03-19,16,82,album,680qLWCMRfR6evrNNBCE9e,MLK Interlude,7,-,104007,FALSE,2021,49,0
5dGWwsZ9iB2Xc3UKR0gif2,Justice,2021-03-19,16,82,album,7aely3H8kMj9o0gt6vXHE1,Die For You (feat. Dominic Fike),8,"Justin Bieber, Dominic Fike",198425,FALSE,2021,61,1
5dGWwsZ9iB2Xc3UKR0gif2,Justice,2021-03-19,16,82,album,1nahzW3kfMuwReTka28tH5,Hold On,9,Justin Bieber,170813,FALSE,2021,73,0
5dGWwsZ9iB2Xc3UKR0gif2,Justice,2021-03-19,16,82,album,3buwFfY33H32wfZ6X9poV3,Somebody,10,Justin Bieber,179414,FALSE,2021,62,0
5dGWwsZ9iB2Xc3UKR0gif2,Justice,2021-03-19,16,82,album,6I3mqTwhRpn34SLVafSH7G,Ghost,11,Justin Bieber,153190,FALSE,2021,85,0
5dGWwsZ9iB2Xc3UKR0gif2,Justice,2021-03-19,16,82,album,4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),12,"Justin Bieber, Daniel Caesar, GIVĒON",198081,TRUE,2021,82,2
5dGWwsZ9iB2Xc3UKR0gif2,Justice,2021-03-19,16,82,album,27UcQ6dAvQrgH9C880rCM3,Love You Different (feat. BEAM),13,"Justin Bieber, BEAM",186695,FALSE,2021,60,1
5dGWwsZ9iB2Xc3UKR0gif2,Justice,2021-03-19,16,82,album,2tB9OFgAHjAds3cqquLlvp,Loved By You (feat. Burna Boy),14,"Justin Bieber, Burna Boy",159250,FALSE,2021,65,1
5dGWwsZ9iB2Xc3UKR0gif2,Justice,2021-03-19,16,82,album,2WnAKZefdRHxtBEkRjFOHC,Anyone,15,Justin Bieber,190779,FALSE,2021,73,0
