track_name,artist_name,lyrics
Where Were You In The Morning?,Shawn Mendes,"62 Contributors Translations Español Where Were You in the Morning? Lyrics “Where Were You in the Morning?” is the fourth single from Shawn Mendes' self-titled third studio album. Shawn teased this song months before the album release after sharing a snippet on his Snapchat and… Read More [Verse 1] You said, ""I wanna get to know ya"" Why you gotta get my hopes up? You said that you were staying over But then, I woke up to the cold air [Refrain] How could you make me believe? That there was something in between you and me, yeah I look around and I don't see you [Chorus] Where were you in the morning, baby? You didn't leave your number for me Left me without a warning, waitin' Where were you in the morning, baby? [Post-Chorus] How do you, how do you just walk away? How do you, how do you just walk away? [Verse 2] And I thought you really felt this When we were talking about breakfast You made it seem like we connected I guess I just didn't expect this [Refrain] How could you make me believe? That there was something in between you and me, yeah I look around and I don't see you [Chorus] Where were you in the morning, baby? You didn't leave your number for me Left me without a warning, waitin' I said where were you in the morning, baby? [Post-Chorus] How do you, how do you just walk away? Where were, where were you? How do you, how do you just walk away? Where were, where were you? [Bridge] And I hope you had a good reason 'Cause I know you had a good time And I'm looking up at the ceiling And I keep wondering why [Chorus] Where were you in the morning, baby? Where were you in the morning? You didn't leave your number for me You didn't leave your number Left me without a warning, waitin' Left me without a warning I said, where were you in the morning, baby? Where were you in the morning? [Post-Chorus] How do you, how do you just walk away? Where were, where were you? How do you, how do you just walk away? Where were, where were you? How do you, how do you just walk away? Where were, where were you? How do you, how do you just walk away? Where were, where were you?"
Nervous,Shawn Mendes,"47 Contributors Translations Español Nervous Lyrics “Nervous” is the fifth promotional single from Shawn Mendes' self-titled third studio album. Shawn recruits “Issues” crooner Julia Michaels to co-pen an anthem about the butterflies an individual feels when… Read More [Verse 1] I saw you on a Sunday in a café And all you did was look my way And my heart started to race And my hands started to shake, yeah I heard you asked about me through a friend And my adrenaline kicked in ' Cause I've been askin' 'bout you, too And now we're right here in this room [Chorus] I get a little bit nervous around you Get a little bit stressed out when I think about you Get a little excited Baby, when I think about you, yeah Talk a little too much, yeah, around you  I talk a little too much, yeah  Get a little self-conscious when I think about you  I get a little self-conscious  Get a little excited  I get a little excited  Baby, when I think about you Yeah, when I think about you, babe [Verse 2] We walked in the rain, a couple blocks to your apartment You told me to come inside, caught me staring in your eyes And I'm not usually like this But I like what you're doing to me, ah, what you're doing to me [Chorus] I get a little bit nervous around you  I get a little bit nervous  Get a little bit stressed out when I think about you  I get a little bit stressed out  Get a little excited  I get a little excited  Baby, when I think about you, yeah Yeah, when I think about you, babe Oh, yeah Talk a little too much, yeah, around you  I talk a little too much, yeah  Get a little self-conscious when I think about you  I get a little self-conscious  Get a little excited  I get a little excited  Baby, when I think about you Yeah, when I think about you, babe [Bridge] You got me acting like I've never done this before I promise I'll be ready when I walk through the door And I don't know why No, I don't know why Yeah [Chorus] I get a little bit nervous around you  I get a little bit nervous  Get a little bit stressed out when I think about you  I get a little bit stressed out  Get a little excited  I get a little excited  Baby, when I think about you Yeah, when I think about you, babe Talk a little too much, yeah, around you  I talk a little too much, baby  Get a little self-conscious when I think about you  I get a little self-conscious  Get a little excited  I get a little excited  Baby, when I think about you Yeah, when I think about you, babe"
Like To Be You (feat. Julia Michaels),"Shawn Mendes, Julia Michaels",NA
Particular Taste,Shawn Mendes,"44 Contributors Translations Español Particular Taste Lyrics In “Particular Taste” Shawn talks about a woman who isn’t interested in a relationship and only wants to have some fun. The woman is described as having an eccentric personality and a bit of a player. … Read More [Verse 1] She don't listen to a thing 'less it feels right Only dances when it's Kanye She could take you one-on-one if she feels like You'll be begging her for mercy, mercy [Pre-Chorus] Ooh, she'll take your name and number Then she'll hit erase and walk away But ooh, she's so specific when she's at my place At my place [Chorus] She's got particular taste, yeah She's so obsessed with the chase, yeah She don't waste time on conversations, no She just goes right for the face, yeah She's so particular [Verse 2] Never pickin' up her phone 'less it rings twice Only answers with a question, ""Mhm?"" And if I try to play it cool, it never goes right Got me drownin', drownin', ah [Pre-Chorus] Ooh, she'll take your name and number Then she'll hit erase and walk away But ooh, she's so specific when she's at my place At my place [Chorus] She's got particular taste, yeah She's so obsessed with the chase, yeah She don't waste time on conversations, no She just goes right for the face, yeah She just goes, she [Post-Chorus] She's so particular I'm so obsessed with her, yeah She's so particular I'm so obsessed with her, yeah She's so particular [Bridge] She's the best at getcha thinkin' that she don't care Knows exactly what she wants, uhh Now she's runnin' all her fingers right through my hair And it means that [Chorus] She's got particular taste She's got particular taste She's so obsessed with the chase, yeah She don't waste time on conversations, no She just goes right for the face, yeah She just goes, she [Outro] She's so particular I'm so obsessed with her, yeah She's so particular She just goes, she I'm so obsessed with her, yeah She's so particular, she just goes She's got particular taste"
Because I Had You,Shawn Mendes,"51 Contributors Translations Español Türkçe Because I Had You Lyrics [Verse 1] I think it's time that I be honest Should've told you not to go Thought I knew just what I wanted I didn't know myself at all [Pre-Chorus] You're with somebody I can't be, yeah But I can tell that you're happy [Chorus] It's time for me to finally meet somebody new Take her to all the places that I took us to And she might help me forget But loving her is something I could never do Because I had, because I had you [Verse 2] Hey, remember when I told you That you and I, we'd go down in history together, yeah And does your sister ask about me? You and I, what we had, is it gone forever? [Pre-Chorus] You're with somebody I can't be But I can tell that you're happy [Chorus] It's time for me to finally meet somebody new Take her to all the places that I took us to And she might help me forget but loving her is something I could never do Because I had, because I had you [Bridge] There's nothin', oh There's nothin' left to lose Ooh Because I had you, babe There's nothin' Nothin' that I could do Ooh I wish I had you [Chorus] But I think it's time I finally found somebody new And tell myself that she's the one to get me through And she might help me forget but loving her is something I just couldn't do Because I had you"
Why,Shawn Mendes,NA
Youth (feat. Khalid),"Shawn Mendes, Khalid",NA
Perfectly Wrong,Shawn Mendes,"65 Contributors Translations Español Perfectly Wrong Lyrics “Perfectly Wrong” is the penultimate track from Shawn Mendes' self-titled studio album. The song describes Shawn’s seemingly ill-fated relationship, and appears to have gained inspiration from William… Read More [Verse 1] Taste the poison from your lips Lately, we're as good as gone Oh, our love is drunken in Singing me my favorite song [Pre-Chorus] Me and you We were made to break I know the truth But it's much too late [Chorus] You're perfectly wrong for me And that's why it's so hard to leave Yeah, you're perfectly wrong for me You're perfectly wrong for me All the stars in the sky could see Why you're perfectly wrong for me [Verse 2] Oh, you know how much it hurts Every time you say you hate me But when we're making love, you make it worth it I can't believe the places that you take me [Pre-Chorus] There's no use We were made to break I know the truth And it's much too late [Chorus] You're perfectly wrong for me And that's why it's so hard to leave Yeah, you're perfectly wrong for me Oh, you're perfectly wrong for me All the stars in the sky could see Why you're perfectly wrong for me [Bridge] Oh, and why can't I quit When you break my heart open I need you more than I know Oh, and I can't resist When you're up against my skin I never wanna let you go [Chorus] You're perfectly wrong for me And that's why it's so hard for me Yeah, you're perfectly wrong for me, mm Yeah, you're perfectly wrong for me Hate that you know that I won't leave Yeah, you're perfectly wrong for me, oh Yeah, you're perfectly wrong for me And that's why it's so hard for me Yeah, you're perfectly wrong for me, yeah Oh, you're perfectly wrong for me Hate that you know that I won't leave Yeah, you're perfectly wrong for me Yeah, you're perfectly wrong for me"
Mutual,Shawn Mendes,"32 Contributors Translations Español Mutual Lyrics The simple guitar- and drum-laden thematic of “Mutual” is underscored by its simple message: If you don’t love back, leaving may be the only option. [Verse 1] I want you close to me I want you close, I want you closer But when you're here with me It's hard to tell just what you're after [Pre-Chorus] You say you want all of me today But tomorrow's not the same My feelings never change What do you want from me? What do you want, uh? [Chorus] I need to know If this is mutual Before I go And get way too involved I want you bad Can you reciprocate? No, I don't want to have to leave But half of you's not enough for me [Verse 2] This inconsistency, what does it mean? You got me questioning, the way you act and take it back Do I mean anything? Just tell me honestly [Pre-Chorus] You say you want all of me today But tomorrow's not the same My feelings never change What do you want from me? What do you want, uh? [Chorus] I need to know If this is mutual Before I go And get way too involved I want you bad Can you reciprocate? No, I don't want to have to leave But half of you's not enough for me [Bridge] Are you playin' me, is this a game? When you show up late, say love at 2 A.M Then tell me you can't stay, girl, yeah What do you want from me? Baby, oh [Chorus] I need to know If this is mutual Before I go And get way too involved I want you bad, baby Can you reciprocate? No, I don't want to have to leave But half of you's not enough for me"
Queen,Shawn Mendes,NA
When You're Ready,Shawn Mendes,"49 Contributors When You’re Ready Lyrics [Verse 1] Maybe I had too many drinks, but that's just what I needed I hope that you don't think that what I'm saying sounds conceited When I look across the room and you're staring right back at me Like somebody told a joke and we're the only ones laughin' [Pre-Chorus] Don't know why I try 'cause ain't nobody like you Familiar disappointment every single time I do And every single night my arms are not around you My mind's still wrapped around you [Chorus] Baby, tell me when you're ready I'm waitin' Baby, any time you're ready I'm waitin' Even ten years from now, if you haven't found somebody I promise I'll be around Tell me when you're ready I'm waitin' [Verse 2] What if my dad is right when he says that you're the one No, I can't even argue, I won't even fight him on it Call you when it's late and I know that you're in bed 'Cause I'm three hours back, seems like you're always six ahead [Pre-Chorus] And I don't know why I try 'cause ain't nobody like you Familiar disappointment every single time I do And every single night my arms are not around you My mind's still wrapped around you [Chorus] Baby, tell me when you're ready I'm waitin' Baby, any time you're ready I'm waitin' Even ten years from now, if you haven't found somebody I promise I'll be around Tell me when you're ready I'm waitin', yeah [Bridge] And if I have to, I'll wait forever Say the word and I'll change my plans Yeah, you know that we fit together I know your heart like the back of my hand [Chorus] So baby, tell me when you're ready I'm waitin' Baby, any time you're ready I'm waitin', yeah Even ten years from now, if you haven't found somebody I promise I'll be around Tell me when you're ready I'm waitin', yeah Baby, tell me when you're ready I'm waitin' Baby, any time you're ready I'm waitin', oh Even ten years from now, if you haven't found somebody I promise I'll be around Tell me when you're ready I'm waitin', I'm waitin'"
Si Veo a Tu Mamá,Bad Bunny,"50 Contributors Translations 日本語 Japanese Deutsch Svenska Français English Si Veo a Tu Mamá Lyrics “Si Veo a Tu Mamá” es el tema que abre el segundo álbum de estudio de Bad Bunny, YHLQMDLG. Elikai junto a Subelo NEO, en una base de trap con melodía similar a la de videojuegos de la época de los 80’s… Read More [Letra de ""Si Veo a Tu Mamá""] [Intro] Yeh, yeh [Coro] Todavía yo te quiero Pero sé que e' un error Porque ya tú no me quieres Y sin ti me va mejor Y si veo a tu mamá Ey Yo le pregunto por ti Pa' ver si ya tienes a alguien ¿Uh? Alguien que te haga feliz [Verso 1] Y aquí estoy arrebata'o Pensando en to'a las vece' que te lo metí Pensando en to'a las vece' que estuve pa' ti Pa' ti, pa' ti, pa' ti No sé por qué diablo' me engaño No Diciendo que te olvidé cuando te extraño Solo comparto memes, ya yo no escribo nada Damn Y no he borra'o tu foto, solo la puse privada [Verso 2] Maldito año nuevo y lo que me trajo, ey Me botaron del trabajo por estar mirando pa' abajo Pensando en ti siempre cabizbajo Me veo gordito, nada que rebajo Nah No sé por qué la vida me ultrajo No Pensando coger un atajo Conocí a alguien, pero no sé, nunca encajo Ah Al meno' que sea' tú Tú, tú, tú, tú Baby, te quiero aunque diga lo contrario Llevo sei' mese' solitario, pero [Puente] Hoy salí con lo' muchacho' a beber Jaja Y dije que de ti no iba hablar No, no, no Son las 5, ya va amanecer Ku-ku-ku-ku Si no prenden, la voy a llamar Hoy salí con lo' muchacho' a beber Jaja Y dije que de ti no iba hablar No, no, no Son las 5, ya va amanecer Ku-ku-ku-ku Si no prenden, la voy a llamar [Coro] Todavía yo te quiero Yo te quiero Pero sé que e' un error Se hace, no Porque ya tú no me quieres No, no Y sin ti me va mejor Juju Y si veo a tu mamá Mami, ey Yo le pregunto por ti Okey Pa' ver si ya tienes a alguien Alguien que te haga feliz Jajaja"
La Difícil,Bad Bunny,"31 Contributors Translations Deutsch Svenska Português Français English La Difícil Lyrics En “La Dificil”, Bad Bunny nos cuenta la historia de una mujer que aparentemente es esquiva con él y lo evita, pero que en momentos privados es todo lo contrario. Por esta razón es que Benito la cataloga… Read More [Letra de ""La Difícil""] [Pre-Coro] Ella desaparece, pero aparece cuando le dan gana' Han sido un par de vece', y si e' por mí le doy to'a la semana Se hace la que no quiere, pero llama de madrugada Terminaste sin ropa otra ve', pidiendo que te tocara, eh-eh [Coro] Se hace la difícil, pero se va Anda con la amiga siempre arrebatá' Pidiendo que le llegue, eh Eh Que a ella me entregue, eh Eh, eh Pidiendo que le llegue, eh Eh, eh Aunque a vece' me niegue, eh Ey, ey, ey, ey; prra [Verso] Prende, pasa, dime qué pasó Eh Quería un gatito y lo cazó Lo cazó De la' relacione' se cansó Ja La última que tuvo la atrasó Ja; wuh Tú la ve' en el VIP, modelo como Hadid Invicta como Khabib Má' de cien cabrone' que ella deja en read Read A vece' la' rola' y la weed Weed Una estrella porno, chinga como Riley Reid Wuh [Puente] Tiene a to' lo' nene' loco y a la nena' loca' Loca' To' quieren besarle la boca, ey Mírala cómo se toca Wuh; se toca, se toca, se toca Bailando e' que me provoca Tiene a to' lo' nene' loco y a la nena' loca' Loca' To' quieren besarle la boca, ey Mírala cómo se toca Se toca, se toca, se toca, ey Perreando e' que me provoca ¡Wuh! [Coro] Se hace la difícil, pero se va Anda con la amiga siempre arrebatá', ah-ah Pidiendo que le llegue, eh Que a ella me entregue, eh Pidiendo que le llegue, eh Aunque a vece' me niegue, eh Ey, ey, ey, ey [Post-Coro] Prende, pasa, dime qué pasó Pre-Prende, pasa, dime qué pasó Pre-Prende, pasa, dime qué pasó Dime, qué pasó, ey Tiene a to' lo' nene' loco y a la nena' loca', loca', loca', loca' Tiene a to' lo' nene' loco y a la nena' loca', loca', loca', loca' [Outro] Eh-eh-eh, eh-eh-eh Súbelo NEO La Paciencia, ey Bad Bunny, baby, bebé, eh, eh, eh Bad Bunny, baby, bebé, eh, eh, eh Wuh"
Pero Ya No,Bad Bunny,"20 Contributors Translations Italiano Deutsch English Pero Ya No Lyrics [Letra de ""Pero Ya No""] [Intro] Yeh-yeh-yeh-yeh-yeh-yeh-yeh-yeh-eh ¡Ju! Okey, ey, ey [Estribillo] Ante' yo te quería, pero ya no Tú me gustaba', pero ya no Yo estaba pa' ti, pero ya no Ey, pero ya no, ey, pero ya no Ante' yo te quería, pero ya no Tú me gustaba', pero ya no Yo estaba pa' ti, pero ya no Ey, pero ya no, ey, pero ya no Ey, ey, ey, ey [Puente] Conmigo ya no tiene' break, ey Ya no quiero de tu amor fake, ey Ya no estoy pa' ti, ya no estoy pa' ti Conmigo ya no tiene' break, ey Ya no quiero de tu amor fake, ey Ya no estoy pa' ti, ya no estoy pa' ti [Verso] Ahora en toa' las rede' me sigue' Sorry, mami, no me hostigue' Pero como yo no se consigue Tú fuera' mi J.Lo, yo tu Álex Rodrígue' Pero, ahora me gusta otra sicaria que vive por Bayamón A mí ya no me cachas, yo no soy un Pokémon Tengo a otra que me brinca hasta que se joda el camón No quiero que me llore', no venga' con el dramón, no Que ya no estamo' pa' los tiempo' de la high, ey Hace rato que te dije ""bye"" Gracias por el apoyo, baby, gracia' por los like' Yo estoy con cinco cubana' y cuatro hookah en Mokai Me compré una Hayabusa y no te vo' a dar una ride En verda' prefiero dárselo a tu mai' Contigo no me enfango, no vo' a manchar las Off-White Si no te gusta, sorry, esa e' la que hay [Estribillo] Porque ante' yo te quería, pero ya no Tú me gustaba', pero ya no Yo estaba pa' ti, pero ya no Ey, pero ya no, ey, pero ya no [Outro] ¡Acho, bro!"
La Santa,"Bad Bunny, Daddy Yankee",NA
Yo Perreo Sola,Bad Bunny,"44 Contributors Translations Deutsch Português English Yo Perreo Sola Lyrics En “Yo Perreo Sola”, Bad Bunny tiene como tema central el empoderamiento femenino, que en esta situación busca romper con la creencia de que las mujeres dependen de un hombre para pasarla bien estando en una… Read More [Letra de ""Yo Perreo Sola"" ft. Nesi] [Refrán: Nesi] Ante' tú me pichaba' Tú me pichaba' Ahora yo picheo Hmm, nah Antes tú no quería' No quería' Ahora yo no quiero Hmm, no Ante' tú me pichaba' -chaba' Ahora yo picheo Jaja Antes tú no quería' Ey Ahora yo no quiero No, tranqui [Coro: Nesi & Bad Bunny ] Yo perreo sola Hmm, ey Yo perreo sola Perreo sola; jaja; hmm-hmm Yo perreo sola Jaja, hmm; ey Yo perreo sola Perreo sola Okay, okay, ey, ey, ey [Verso 1: Bad Bunny] Que ningún baboso se le pegue No La disco se prende cuando ella llegue ¡Wuh! A los hombres los tiene de hobby Una malcriá' como Nairobi Jaja Y tú la ve' bebiendo de la botella Ey Los nene' y las nena' quieren con ella Tiene má' de veinte, me enseño la cédula Ajá Ey, del amor e' una incrédula ¡Wuh! Ella está soltera antes que se pusiera de moda Ey No cree en amor desde ""Amorfoda"" No El DJ la pone y se las sabe todas Se trepa en la mesa y que se jodan Wuh En el perreo no se quita ¡No! Fuma y se pone bellaquita Te llama si te necesita Pero por ahora está solita [Coro: Bad Bunny] Ella perrea sola Wuh Ey, ey, ey, ey, ey, ey Ella perrea sola Perrea sola, ella perrea sola, sola, sola Ey, ella perrea sola Ey, ey, ey, ey, ey, ey Ella perrea sola Ella perrea sola Ella perrea sola [Verso 2: Bad Bunny] Tiene una amiga problemática Y otra que casi ni habla No Pero las tre' son una' diabla' Prr Y hoy se puso minifalda Los phillie' en las Louis Vuitton los guarda [Puente: Bad Bunny & Nesi ] Y me dice ""papi"" Papi, sigue; yes, yes  'Tá bien dura como Natti  Aah  Borracha y loca, a ella no le importa Woo Vamo' a perrear, la vida es corta, ey Hoo Y me dice ""papi"" Papi, sigue; yes, yes  'Tá bien dura como Natti Aah  Despué' de las doce no se comporta Ey Vamo' a perrear, la vida e' corta Woo [Refrán: Nesi & Bad Bunny ] Ante' tú me pichaba' Tú me pichaba' Ahora yo picheo Hmm, nah; loco  Ante' tú no quería' ¿Pero cuándo yo dije eso?  Ahora yo no quiero Pero, pero ; no Ante' tú me pichaba' Nah  Ahora yo picheo Yo nunca te he picha'o, mami  Ante' tú no quería' Ay, Dio' Ahora yo no quiero No, tranqui [Coro: Nesi] Yo perreo sola Hmm, ey Yo perreo sola Perreo sola; jaja; hmm-hmm Yo perreo sola Jaja, hmm; ey Yo perreo sola Perreo sola"
Bichiyal,"Bad Bunny, Yaviah",NA
Soliá,Bad Bunny,"38 Contributors Translations Deutsch English Soliá Lyrics “Soliá” relata lo que hacen muchas mujeres cuando terminan con su pareja porque están cansadas de esa persona: se van de fiesta a pasarla bien, enviarle indirectas a su ex y quizá conocer a alguien para… Read More [Letra de ""Soliá""] [Pre-Coro] Llegó soliá, salió sin la' amiga' Revelá', en el alcohol buscando una salida De esa relación de mentira Mami, ya vi cómo me miras Te lo repito por si se te olvida Envíale un mensaje que diga [Coro] Que no te deje sola Porque puede perderte Si algún día vuelve a verte De mi parte le dice' que no te deje sola Porque puede perderte Si algún día vuelve a verte Eh, eh, eh, eh [Post-Coro] Eh, eh-eh Oh-oh-oh-oh Eh, eh-eh Oh-oh-oh-oh Eh, eh-eh Oh-oh-oh-oh Eh, eh-eh Oh-oh-oh-oh [Verso] Hoy quiere bailar la noche entera, eh Está casi soltera No le presento a nadie, eso le da flojera Total, al final de la noche ella tiene lo que quiera La luna ya le indicó Subió algo pa'l story, alguien se picó Sonó su canción y se la dedicó Dice que quiere hacerlo conmigo rico, eh Que lo' cristale' se empañen La nena está grande, como pa' que alguien la regañe La noche no le dañe, eh Que la Kardashian ya no está pa' Kanye Han sido mucha' decepcione', eh Mentira' de to' esto' cabrone', eh Una ve' má' le fallaron Daría una oportunida', pero se le acabaron [Pre-Coro] Llegó soliá, salió sin la' amiga' Revelá', en el alcohol buscando una salida De esa relación de mentira Mami, ya vi cómo me miras Te lo repito por si se te olvida Envíale un mensaje que diga [Coro] Que no te deje sola Porque puede perderte Si algún día vuelve a verte De mi parte le dice' que no te deje sola Porque puede perderte Si algún día vuelve a verte"
La Zona,Bad Bunny,"30 Contributors Translations Deutsch English La Zona Lyrics [Letra de ""La Zona""] [Intro: Bad Bunny] Ello' rezan to' los día' pa' que nosotro' nos caigamo' Uh-uh-uh-uh  No nos dejamo' ver pero to' el mundo sabe donde e' que estamo', ey Uh-uh-uh-uh  La presión se siente siempre que llegamo', ey, ey Uh-uh-uh-uh  Le caemo' solo' y con babie' nos vamo' Uh-uh-uh-uh  [Estribillo: Bad Bunny] Y si va' a matar la vibra pues salte Salte Tú sabía' que yo venía a darte No me venga' con que e' que uno llega tarde Avísame, que tu amiguita está en fila pa' darle Ey, ey Si va' a matar la vibra pues salte Salte Tú sabía' que yo venía a darte No me venga' con que e' que uno llega tarde No Avísame, que tu amiguita está en fila pa' darle Ey, ey, ey [Puente: Bad Bunny] Baby, yo te vo’a guayar la zona Me roncaste de salvaje, de Amazona No se deja, ella misma las detona Cualquier cabrón con ella no corona Baby, yo te vo’a guayar la zona Me roncaste de salvaje, de Amazona No se deja, ella misma las detona Cualquier cabrón con ella no— [Verso: Bad Bunny] Ey Los sábado' en tacas, los vierne' en Retro En Retro Hasta las hater' le tienen respeto Ella no se mezcla con cualquier sujeto Sujeto Yo le meto como agente secreto El perreo en Brava, los munchies en Kintaro Kintaro Cabrón, ¿tú no ve' que su flow e' caro? La cartera Louis Vuitton original Original Lo que pa' ti e' movie, pa' ella e' normal Chingando paranormal Y si le gusta, lo repite Sino, delete, te jodiste Si la ve' pasar, no le pite', ey Que esa mami e' élite [Estribillo: Bad Bunny] Y si va' a matar la vibra pues salte Salte Tú sabía' que yo venía a darte No me venga' con que e' que uno llega tarde Avísame, que tu amiguita está en fila pa' darle Ey, ey Y si va' a matar la vibra pues salte Salte Tú sabía' que yo venía a darte No me venga' con que e' que uno llega tarde No Avísame, que tu amiguita está en fila pa' darle [Outro: Bad Bunny & Ñengo Flow ] Avísame, que tu amiguita está en fila pa' darle Woh, woh Pa' darle Avísame, que tu amiguita está en fi— Yo Hago Lo Que Me Da La Gana Lo que me sale 'e los cojone'"
Que Malo,"Bad Bunny, Ñengo Flow",NA
Vete,Bad Bunny,"44 Contributors Translations Deutsch Türkçe Português Français English Vete Lyrics “Vete” es el primer sencillo de Bad Bunny luego de la salida de su álbum OASIS junto a J Balvin. También es la antesala del segundo álbum de estudio de Bad Bunny, titulado YHLQMDLG. En la canción se expresa… Read More [Letra de ""Vete""] [Intro] Yeh-yeh-yeh-yeh, yeh-yeh-yeh-yeh Si te vas, yo quiero saber si tú te vas Mami, cuando tú quieras, cuando tú quieras, yeh, yeh [Coro] Vete, eh-eh-eh Nadie te está aguantando y la puerta está abierta, eh No te preocupe' por nosotro' do', nuestra historia ya está muerta Espero que seas feliz y que te diviertas, eh Pero pa' acá no vuelvas, no-no-no-no Vete, eh-eh-eh Nadie te está aguantando y la puerta está abierta, eh No te preocupe' por nosotro' do', nuestra historia ya está muerta Espero que seas feliz y que te diviertas, eh Pero pa' acá no vuelvas, no-no-no-no [Verso] Ey, dime, ¿qué esperas? Baby, te quiero, pero afuera Ere' alguien por dentro y otra por fuera Y ya no siento nada cuando te encuera' Dame-dame banda, eh En mi corazón ya tú no ere' la que manda Se acabó, por ti ya no siento nada De nuestra serie ya no salen temporada' Así que vete lejo', dile al diablo que te envíe el pin Hace tiempo que no somo' un team Pa'l carajo nuestro aniversario y San Valentín Ya no hay más Christian Lou ni los traje' en satén Síguelo, que está verde, eh Que tiene' la culpa, es lo que te muerde Quédate con el perro, pa' que de mí te acuerde' Y piense' en to' lo que te pierde' [Puente] Pero te deseo suerte, ahora soy má' fuerte Gracia' a to' lo que me hiciste, eh Tú nunca me quisiste, eh No sé por qué me insiste' Pero te deseo suerte, ahora soy má' fuerte Gracia' a to' lo que me hiciste, eh Tú nunca me quisiste, eh No sé por qué me insiste' [Coro] Vete, eh-eh-eh Nadie te está aguantando y la puerta está abierta, eh No te preocupe' por nosotro' do', nuestra historia ya está muerta Espero que seas feliz y que te diviertas, eh Pero pa' acá no vuelvas, no-no-no-no Vete, eh-eh-eh Nadie te está aguantando y la puerta está abierta, eh No te preocupe' por nosotro' do', nuestra historia ya está muerta Espero que seas feliz y que te diviertas, eh Pero pa' acá no vuelvas, no-no-no-no [Outro] Hazen"
Ignorantes,"Bad Bunny, Sech",NA
A Tu Merced,Bad Bunny,"26 Contributors Translations Deutsch English A Tu Merced Lyrics [Letra de ""A Tu Merced""] [Intro] Yeh, yeh, yeh, yeh Yeh, yeh, ey [Estribillo] Tengo par de babie' explotándome el cel Y yo pensando en ti, estoy a tu merced Tú siempre está' mojá' y yo que tengo sed, eh Dime qué vamo' a hacer Que tengo par de babie' explotándome el cel Y yo pensando en ti, estoy a tu merced Tú siempre está' mojá' y yo que tengo sed Ey, ey, ey [Verso 1] Y ella' están buena', pero tú 'tás mejor Mejor Traje pasto y alcohol Por ti les picheo, las tengo en hold En hold Y yo detrás de ti como Usain Bolt Y si quiere' te busco en la Lamborghi -ghi Si te lo hago te enchulo, como Anuel a Karol G G Quiere' perreo, no balada Tú ere' una pitcher, pero yo estoy puesto pa' la nueva entrada ¿Y qué? ¿Qué? ¿Qué quiere' hacer? Yo hago lo que tú diga' Ese culo e' grande' liga', que Dio' te lo bendiga Y dime, ¿qué? ¿Qué? ¿Qué quiere' hacer?, yo hago lo que tú diga' Picheale a tu amiga, ey, ey [Estribillo] Porque tengo par de babie' explotándome el cel Y yo pensando en ti, estoy a tu merced Tú siempre está' mojá' y yo que tengo sed, ey Dime qué vamo' a hacer Es que tengo par de babie' explotándome el cel Y yo pensando en ti, estoy a tu merced Tú siempre está' mojá' y yo que tengo sed Ey, ey, ey [Verso 2] Yo sé que no ere' fan del romanticismo Y que está' cansá' de que esto' cabrone' te digan lo mismo Moviendo el booty, no se va de ritmo Punto die', en la cama va a haber un sismo Quiero jalarte ese pelito rubio Rubio Y darte en cuatro el cuatro de julio Mañana tengo examen, pero tú lo sabe' Que si me llama', no estudio [Puente] Mami, concédeme esta pieza No somo' na', no somo' na', ey Pero con un perreo se empieza No sale' de mi cabeza Mami, concédeme esta pieza No somo' na', no somo' na', ey Pero con un perreo se empieza No sale' de mi cabeza, ey [Estribillo] Y to' los culo' de Miami explotándome el cel Y yo pensando en ti, estoy a tu merced Tú siempre está' mojá' y yo que tengo sed, eh Dime qué vamo' a hacer Es que tengo par de babie' explotándome el cel Y yo pensando en ti, estoy a tu merced Tú siempre está' mojá' y yo que tengo sed, eh Dime qué vamo' a hacer [Outro] Eh-eh-eh Eh-eh-eh Eh-eh-eh Yeah, yeah, eh"
Una Vez,"Bad Bunny, Mora",NA
Safaera,"Bad Bunny, Jowell & Randy, Ñengo Flow",NA
