album_id,track_id,track_name,track_number,track_artists,track_duration_ms,track_explicit,release_date,total_tracks,popularity,album_type,album_name,artist_name,album_url,charted_year
5xnwFUWAv18LZOUhAKkpGm,0DF8wVT2XN8ICnUvfIF5Ld,Andrew,2,Ben Platt,240107,FALSE,2024-04-11,2,0,single,Cherry On Top,Ben Platt,https://open.spotify.com/album/5xnwFUWAv18LZOUhAKkpGm,2024
1iv2nD5tn753NFkDY79Tb7,6Jp2r3WXDaQ61f1ydATsVS,Jesus Saves,1,Riley Green,232138,FALSE,2024-04-12,7,75,album,Way Out Here,Riley Green,https://open.spotify.com/album/1iv2nD5tn753NFkDY79Tb7,2024
1iv2nD5tn753NFkDY79Tb7,2OkPXNItOIOpD5OyOCWvyK,Way Out Here,2,Riley Green,221200,FALSE,2024-04-12,7,75,album,Way Out Here,Riley Green,https://open.spotify.com/album/1iv2nD5tn753NFkDY79Tb7,2024
1iv2nD5tn753NFkDY79Tb7,0fVtwWhTp2ctRs3P5p8ADQ,Atlantic City,3,Riley Green,195776,FALSE,2024-04-12,7,75,album,Way Out Here,Riley Green,https://open.spotify.com/album/1iv2nD5tn753NFkDY79Tb7,2024
1iv2nD5tn753NFkDY79Tb7,2UzdgpZgL41ZkT3TUnNZPr,Good Morning From Mexico,4,Riley Green,188173,FALSE,2024-04-12,7,75,album,Way Out Here,Riley Green,https://open.spotify.com/album/1iv2nD5tn753NFkDY79Tb7,2024
1iv2nD5tn753NFkDY79Tb7,2yB6mzq1xqdNl1akgvJjFs,Damn Good Day To Leave,5,Riley Green,211466,FALSE,2024-04-12,7,75,album,Way Out Here,Riley Green,https://open.spotify.com/album/1iv2nD5tn753NFkDY79Tb7,2024
1iv2nD5tn753NFkDY79Tb7,1q1FoLWLZXdKmJfIBlYMKl,Pick A Place,6,Riley Green,239868,FALSE,2024-04-12,7,75,album,Way Out Here,Riley Green,https://open.spotify.com/album/1iv2nD5tn753NFkDY79Tb7,2024
1iv2nD5tn753NFkDY79Tb7,1osfLqL6L2iQsirRf83ded,Worst Way,7,Riley Green,220558,FALSE,2024-04-12,7,75,album,Way Out Here,Riley Green,https://open.spotify.com/album/1iv2nD5tn753NFkDY79Tb7,2024
0I3LNftLmxI702wknVkcfg,1WLpHzABY3TFLkOQoU4bDW,Mistake,1,Mimi Webb,144230,FALSE,2024-04-12,1,37,single,Mistake,Mimi Webb,https://open.spotify.com/album/0I3LNftLmxI702wknVkcfg,2024
7kHjcTey5ZAewZLWtuCqzK,0NrObqc8nK1XcDNPJNBKRV,UNDEFEATED,1,"XG, VALORANT",173105,FALSE,2024-04-12,1,51,single,UNDEFEATED,"XG, VALORANT",https://open.spotify.com/album/7kHjcTey5ZAewZLWtuCqzK,2024
6lzLiRiEqZHySJVfbv86i0,6VDuCryADxIMCNLCfyovtO,Yellow - Spotify Singles,1,jxdn,269967,FALSE,2024-04-12,1,35,single,Yellow - Spotify Singles,jxdn,https://open.spotify.com/album/6lzLiRiEqZHySJVfbv86i0,2024
3uNdSCudRJ4aagWtWh839E,1vh5qHnr021ntNbQ3Cq7NR,If Good Times Were Dollars,1,The 502s,159000,FALSE,2024-04-12,12,54,album,The 502s,The 502s,https://open.spotify.com/album/3uNdSCudRJ4aagWtWh839E,2024
3uNdSCudRJ4aagWtWh839E,3FLwV0IrH5PsMB1LW4HHAC,"hey, honey",2,"The 502s, hey, nothing",196000,FALSE,2024-04-12,12,54,album,The 502s,The 502s,https://open.spotify.com/album/3uNdSCudRJ4aagWtWh839E,2024
3uNdSCudRJ4aagWtWh839E,0PL2YNyA1zBHP1clfnXkmI,Something's Gonna Go Our Way,3,The 502s,183000,FALSE,2024-04-12,12,54,album,The 502s,The 502s,https://open.spotify.com/album/3uNdSCudRJ4aagWtWh839E,2024
3uNdSCudRJ4aagWtWh839E,05di8bjoVOHSD99EQzVKOX,Everything's Changing,4,The 502s,259799,FALSE,2024-04-12,12,54,album,The 502s,The 502s,https://open.spotify.com/album/3uNdSCudRJ4aagWtWh839E,2024
3uNdSCudRJ4aagWtWh839E,3R6vwFVhPUw32zenbIIpOh,Sweet Enough,5,The 502s,200800,FALSE,2024-04-12,12,54,album,The 502s,The 502s,https://open.spotify.com/album/3uNdSCudRJ4aagWtWh839E,2024
3uNdSCudRJ4aagWtWh839E,4Q0ufr5DaYlotg3jFxpaj0,Perfect Portrait of Young Love,6,The 502s,179000,FALSE,2024-04-12,12,54,album,The 502s,The 502s,https://open.spotify.com/album/3uNdSCudRJ4aagWtWh839E,2024
3uNdSCudRJ4aagWtWh839E,2aBpc6bhizVGVdi4Lw3oD4,When I Get To Heaven,7,The 502s,231800,FALSE,2024-04-12,12,54,album,The 502s,The 502s,https://open.spotify.com/album/3uNdSCudRJ4aagWtWh839E,2024
3uNdSCudRJ4aagWtWh839E,0E4YZoaoKhRcEcFzWzZQWv,Mother's Kind Of Love,8,The 502s,173400,FALSE,2024-04-12,12,54,album,The 502s,The 502s,https://open.spotify.com/album/3uNdSCudRJ4aagWtWh839E,2024
3uNdSCudRJ4aagWtWh839E,23ypkqV1uZaw7ZED8hFXx0,Road Trips,9,The 502s,180200,FALSE,2024-04-12,12,54,album,The 502s,The 502s,https://open.spotify.com/album/3uNdSCudRJ4aagWtWh839E,2024
3uNdSCudRJ4aagWtWh839E,1BkZ7oe3wd8ibYSykJxsSW,Maybe There's A Reason,10,The 502s,190400,FALSE,2024-04-12,12,54,album,The 502s,The 502s,https://open.spotify.com/album/3uNdSCudRJ4aagWtWh839E,2024
3uNdSCudRJ4aagWtWh839E,64pEi4sh2f5eYoAgIwXTOz,Daydream,11,The 502s,136000,FALSE,2024-04-12,12,54,album,The 502s,The 502s,https://open.spotify.com/album/3uNdSCudRJ4aagWtWh839E,2024
3uNdSCudRJ4aagWtWh839E,50ukZynzYykko64M4MKkbq,"Older, Up, and Wiser",12,The 502s,222000,FALSE,2024-04-12,12,54,album,The 502s,The 502s,https://open.spotify.com/album/3uNdSCudRJ4aagWtWh839E,2024
083gC3RjOGmxjHN3OX4UmP,7kPmopA5z3fOIyxhC6TgmE,Drive over me,1,BETWEEN FRIENDS,164678,FALSE,2024-04-12,6,40,single,garage sale,BETWEEN FRIENDS,https://open.spotify.com/album/083gC3RjOGmxjHN3OX4UmP,2024
083gC3RjOGmxjHN3OX4UmP,4ezZ31HcRsE7zMNy73z9js,Really good cry,2,BETWEEN FRIENDS,114916,TRUE,2024-04-12,6,40,single,garage sale,BETWEEN FRIENDS,https://open.spotify.com/album/083gC3RjOGmxjHN3OX4UmP,2024
083gC3RjOGmxjHN3OX4UmP,3yi0PyfMCv8Oe1lczTDCja,Eyes on my baby,3,BETWEEN FRIENDS,132737,FALSE,2024-04-12,6,40,single,garage sale,BETWEEN FRIENDS,https://open.spotify.com/album/083gC3RjOGmxjHN3OX4UmP,2024
083gC3RjOGmxjHN3OX4UmP,2q7czxjsGUQRt2oJeUT9yi,Clear - full version,4,BETWEEN FRIENDS,112599,FALSE,2024-04-12,6,40,single,garage sale,BETWEEN FRIENDS,https://open.spotify.com/album/083gC3RjOGmxjHN3OX4UmP,2024
083gC3RjOGmxjHN3OX4UmP,3hwEI79hpaQHY9l8X41PJW,Pleasure delayer,5,BETWEEN FRIENDS,144077,TRUE,2024-04-12,6,40,single,garage sale,BETWEEN FRIENDS,https://open.spotify.com/album/083gC3RjOGmxjHN3OX4UmP,2024
083gC3RjOGmxjHN3OX4UmP,5LX8PAdEOzC0gdRMmxdpAt,Friends,6,BETWEEN FRIENDS,168753,FALSE,2024-04-12,6,40,single,garage sale,BETWEEN FRIENDS,https://open.spotify.com/album/083gC3RjOGmxjHN3OX4UmP,2024
0Rl9omLw3rdkK7OiSnHGAG,6xvriZfsi9MZ8TAE2wqY2z,Oh Well feat. Chris Stapleton,1,"Slash, Chris Stapleton",273520,FALSE,2024-04-12,2,31,single,Oh Well feat. Chris Stapleton,Slash,https://open.spotify.com/album/0Rl9omLw3rdkK7OiSnHGAG,2024
0Rl9omLw3rdkK7OiSnHGAG,142tXkZruUBXDHGWftKYr9,Killing Floor feat. Brian Johnson,2,"Slash, Brian Johnson",258653,FALSE,2024-04-12,2,31,single,Oh Well feat. Chris Stapleton,Slash,https://open.spotify.com/album/0Rl9omLw3rdkK7OiSnHGAG,2024
7tM3cKpt6DrUg1OW4B4BSf,4HN6CicOpFp1nrkxHFM3Gt,Charged Up,1,Tink,179123,TRUE,2024-04-10,1,20,single,Charged Up,Tink,https://open.spotify.com/album/7tM3cKpt6DrUg1OW4B4BSf,2024
57wh3BpvUF2tmvwoGSjUe3,2w5BtuWXISpB6NM4xPoeiR,"Pricey (feat. Ari Lennox, Young Dro & Gucci Mane)",1,"J. Cole, Ari Lennox, Young Dro, Gucci Mane",295146,TRUE,2024-04-05,12,71,album,Might Delete Later,J. Cole,https://open.spotify.com/album/57wh3BpvUF2tmvwoGSjUe3,2024
57wh3BpvUF2tmvwoGSjUe3,1yfKakY4rvI17lk20ekuRA,Crocodile Tearz,2,J. Cole,229186,TRUE,2024-04-05,12,71,album,Might Delete Later,J. Cole,https://open.spotify.com/album/57wh3BpvUF2tmvwoGSjUe3,2024
57wh3BpvUF2tmvwoGSjUe3,4J9WveqdoaEUQu1aeoSH9X,Ready ‘24 (feat. Cam’ron),3,"J. Cole, Cam'ron",210133,TRUE,2024-04-05,12,71,album,Might Delete Later,J. Cole,https://open.spotify.com/album/57wh3BpvUF2tmvwoGSjUe3,2024
57wh3BpvUF2tmvwoGSjUe3,2cH8wHImerFokgmhjyhCTU,Huntin’ Wabbitz,4,J. Cole,162026,TRUE,2024-04-05,12,71,album,Might Delete Later,J. Cole,https://open.spotify.com/album/57wh3BpvUF2tmvwoGSjUe3,2024
57wh3BpvUF2tmvwoGSjUe3,5RMTsrJkrtumtiIZjy7dL6,H.Y.B. (feat. Bas & Central Cee),5,"J. Cole, Bas, Central Cee",234586,TRUE,2024-04-05,12,71,album,Might Delete Later,J. Cole,https://open.spotify.com/album/57wh3BpvUF2tmvwoGSjUe3,2024
57wh3BpvUF2tmvwoGSjUe3,6XkIQqAsFjk1XfD4L7G6qR,Fever,6,J. Cole,142640,TRUE,2024-04-05,12,71,album,Might Delete Later,J. Cole,https://open.spotify.com/album/57wh3BpvUF2tmvwoGSjUe3,2024
57wh3BpvUF2tmvwoGSjUe3,1tTKy8pW1dMaXJm7bYrSzA,Stickz N Stonez,7,J. Cole,200786,TRUE,2024-04-05,12,71,album,Might Delete Later,J. Cole,https://open.spotify.com/album/57wh3BpvUF2tmvwoGSjUe3,2024
57wh3BpvUF2tmvwoGSjUe3,0NXRZaUn11do0EzDFlXkbj,Pi (feat. Daylyt & Ab-Soul),8,"J. Cole, Daylyt, Ab-Soul",354773,TRUE,2024-04-05,12,71,album,Might Delete Later,J. Cole,https://open.spotify.com/album/57wh3BpvUF2tmvwoGSjUe3,2024
57wh3BpvUF2tmvwoGSjUe3,3zyjnHtoi8AtiGgZFnJP7O,Stealth Mode (feat. Bas),9,"J. Cole, Bas",135213,TRUE,2024-04-05,12,71,album,Might Delete Later,J. Cole,https://open.spotify.com/album/57wh3BpvUF2tmvwoGSjUe3,2024
57wh3BpvUF2tmvwoGSjUe3,7JRwdwgeTrYkJvwmecrPSW,3001,10,J. Cole,157853,TRUE,2024-04-05,12,71,album,Might Delete Later,J. Cole,https://open.spotify.com/album/57wh3BpvUF2tmvwoGSjUe3,2024
57wh3BpvUF2tmvwoGSjUe3,4E2fOeF5A6onC10OtnjXJa,Trae The Truth in Ibiza,11,J. Cole,255440,TRUE,2024-04-05,12,71,album,Might Delete Later,J. Cole,https://open.spotify.com/album/57wh3BpvUF2tmvwoGSjUe3,2024
57wh3BpvUF2tmvwoGSjUe3,2mhdhTWqT8RhkTlN2yWZZi,7 Minute Drill,12,J. Cole,212213,TRUE,2024-04-05,12,71,album,Might Delete Later,J. Cole,https://open.spotify.com/album/57wh3BpvUF2tmvwoGSjUe3,2024
168CdR21lfn0TTyw1Pkdcm,4ZuIZH78dteLeq4KAApART,Intro,1,Benson Boone,62287,FALSE,2024-04-05,15,89,album,Fireworks & Rollerblades,Benson Boone,https://open.spotify.com/album/168CdR21lfn0TTyw1Pkdcm,2024
168CdR21lfn0TTyw1Pkdcm,1j2iMeSWdsEP5ITCrZqbIL,Be Someone,2,Benson Boone,224862,FALSE,2024-04-05,15,89,album,Fireworks & Rollerblades,Benson Boone,https://open.spotify.com/album/168CdR21lfn0TTyw1Pkdcm,2024
168CdR21lfn0TTyw1Pkdcm,51eSHglvG1RJXtL3qI5trr,Slow It Down,3,Benson Boone,161831,FALSE,2024-04-05,15,89,album,Fireworks & Rollerblades,Benson Boone,https://open.spotify.com/album/168CdR21lfn0TTyw1Pkdcm,2024
168CdR21lfn0TTyw1Pkdcm,3xkHsmpQCBMytMJNiDf3Ii,Beautiful Things,4,Benson Boone,180304,FALSE,2024-04-05,15,89,album,Fireworks & Rollerblades,Benson Boone,https://open.spotify.com/album/168CdR21lfn0TTyw1Pkdcm,2024
168CdR21lfn0TTyw1Pkdcm,3h76tbaYIamSeJL81X7ZwI,Cry,5,Benson Boone,186359,FALSE,2024-04-05,15,89,album,Fireworks & Rollerblades,Benson Boone,https://open.spotify.com/album/168CdR21lfn0TTyw1Pkdcm,2024
168CdR21lfn0TTyw1Pkdcm,7BXyTc2ycXzXjAaGRTqnad,Forever and a Day,6,Benson Boone,225234,FALSE,2024-04-05,15,89,album,Fireworks & Rollerblades,Benson Boone,https://open.spotify.com/album/168CdR21lfn0TTyw1Pkdcm,2024
168CdR21lfn0TTyw1Pkdcm,315aBOUD3xtj7sUMXtRgMV,In The Stars,7,Benson Boone,216410,FALSE,2024-04-05,15,89,album,Fireworks & Rollerblades,Benson Boone,https://open.spotify.com/album/168CdR21lfn0TTyw1Pkdcm,2024
168CdR21lfn0TTyw1Pkdcm,3OJIdGOHEzxY8V0CNCBBXc,Drunk In My Mind,8,Benson Boone,227569,FALSE,2024-04-05,15,89,album,Fireworks & Rollerblades,Benson Boone,https://open.spotify.com/album/168CdR21lfn0TTyw1Pkdcm,2024
168CdR21lfn0TTyw1Pkdcm,1LwYxucxNaw2MazAs2okBw,My Greatest Fear,9,Benson Boone,213006,FALSE,2024-04-05,15,89,album,Fireworks & Rollerblades,Benson Boone,https://open.spotify.com/album/168CdR21lfn0TTyw1Pkdcm,2024
168CdR21lfn0TTyw1Pkdcm,4jWCFYhDAqOLClw5dFvk8O,There She Goes,10,Benson Boone,204035,FALSE,2024-04-05,15,89,album,Fireworks & Rollerblades,Benson Boone,https://open.spotify.com/album/168CdR21lfn0TTyw1Pkdcm,2024
168CdR21lfn0TTyw1Pkdcm,6VyWsk3qiz8NmHUEyVobQb,Hello Love,11,Benson Boone,208420,FALSE,2024-04-05,15,89,album,Fireworks & Rollerblades,Benson Boone,https://open.spotify.com/album/168CdR21lfn0TTyw1Pkdcm,2024
168CdR21lfn0TTyw1Pkdcm,6HuHyXviAdpmnQu73JHfBz,Ghost Town,12,Benson Boone,193733,FALSE,2024-04-05,15,89,album,Fireworks & Rollerblades,Benson Boone,https://open.spotify.com/album/168CdR21lfn0TTyw1Pkdcm,2024
168CdR21lfn0TTyw1Pkdcm,5vuUeNKFGxOSm62Z6lNLF8,Love Of Mine,13,Benson Boone,202807,FALSE,2024-04-05,15,89,album,Fireworks & Rollerblades,Benson Boone,https://open.spotify.com/album/168CdR21lfn0TTyw1Pkdcm,2024
168CdR21lfn0TTyw1Pkdcm,0UMYAu9R05dDc4dWh5xWhd,Friend,14,Benson Boone,190359,FALSE,2024-04-05,15,89,album,Fireworks & Rollerblades,Benson Boone,https://open.spotify.com/album/168CdR21lfn0TTyw1Pkdcm,2024
168CdR21lfn0TTyw1Pkdcm,5mAZafmZZGSsYHafV9n2i5,What Do You Want,15,Benson Boone,258832,FALSE,2024-04-05,15,89,album,Fireworks & Rollerblades,Benson Boone,https://open.spotify.com/album/168CdR21lfn0TTyw1Pkdcm,2024
1W04wu2W4OIcuiNc5AMB3y,19aa6Goj4OAsZUX8hSt6nW,Ice Cream Piano,1,Vampire Weekend,216333,TRUE,2024-04-05,10,58,album,Only God Was Above Us,Vampire Weekend,https://open.spotify.com/album/1W04wu2W4OIcuiNc5AMB3y,2024
1W04wu2W4OIcuiNc5AMB3y,4DlGLD32K7shuL8ub067DL,Classical,2,Vampire Weekend,259946,FALSE,2024-04-05,10,58,album,Only God Was Above Us,Vampire Weekend,https://open.spotify.com/album/1W04wu2W4OIcuiNc5AMB3y,2024
1W04wu2W4OIcuiNc5AMB3y,4oAGV7IADPWfkpk6aGQqZt,Capricorn,3,Vampire Weekend,249560,FALSE,2024-04-05,10,58,album,Only God Was Above Us,Vampire Weekend,https://open.spotify.com/album/1W04wu2W4OIcuiNc5AMB3y,2024
1W04wu2W4OIcuiNc5AMB3y,3Oko2TgOzXPLlE2dbbsNKV,Connect,4,Vampire Weekend,310066,FALSE,2024-04-05,10,58,album,Only God Was Above Us,Vampire Weekend,https://open.spotify.com/album/1W04wu2W4OIcuiNc5AMB3y,2024
1W04wu2W4OIcuiNc5AMB3y,0NiaHPlgDp7081zSqXuULS,Prep-School Gangsters,5,Vampire Weekend,228546,FALSE,2024-04-05,10,58,album,Only God Was Above Us,Vampire Weekend,https://open.spotify.com/album/1W04wu2W4OIcuiNc5AMB3y,2024
1W04wu2W4OIcuiNc5AMB3y,0tPOlAEXHaXXIJGNR9Ljiy,The Surfer,6,Vampire Weekend,347373,FALSE,2024-04-05,10,58,album,Only God Was Above Us,Vampire Weekend,https://open.spotify.com/album/1W04wu2W4OIcuiNc5AMB3y,2024
1W04wu2W4OIcuiNc5AMB3y,7EBmnpMsikHSmwOoCnAKrd,Gen-X Cops,7,Vampire Weekend,227506,FALSE,2024-04-05,10,58,album,Only God Was Above Us,Vampire Weekend,https://open.spotify.com/album/1W04wu2W4OIcuiNc5AMB3y,2024
1W04wu2W4OIcuiNc5AMB3y,6OjwIdLlkjCLuOThOwODEY,Mary Boone,8,Vampire Weekend,266026,FALSE,2024-04-05,10,58,album,Only God Was Above Us,Vampire Weekend,https://open.spotify.com/album/1W04wu2W4OIcuiNc5AMB3y,2024
1W04wu2W4OIcuiNc5AMB3y,1vfG5VaQQzr7x7gCbVyQFF,Pravda,9,Vampire Weekend,251466,FALSE,2024-04-05,10,58,album,Only God Was Above Us,Vampire Weekend,https://open.spotify.com/album/1W04wu2W4OIcuiNc5AMB3y,2024
1W04wu2W4OIcuiNc5AMB3y,5sBrebz7XnIbwSdWgWasLr,Hope,10,Vampire Weekend,477880,FALSE,2024-04-05,10,58,album,Only God Was Above Us,Vampire Weekend,https://open.spotify.com/album/1W04wu2W4OIcuiNc5AMB3y,2024
2IUoE0jqkViW6gGfqLcjG2,2Ke8xquzK9JyPt6OPGBVTI,ACKNOWLEDGE ME,1,Doja Cat,190613,TRUE,2024-04-05,24,61,album,Scarlet 2 CLAUDE,Doja Cat,https://open.spotify.com/album/2IUoE0jqkViW6gGfqLcjG2,2024
2IUoE0jqkViW6gGfqLcjG2,7y73txStcKSdfI7smRFfIE,DISRESPECTFUL,2,Doja Cat,156240,TRUE,2024-04-05,24,61,album,Scarlet 2 CLAUDE,Doja Cat,https://open.spotify.com/album/2IUoE0jqkViW6gGfqLcjG2,2024
2IUoE0jqkViW6gGfqLcjG2,0mxMMetknt24PVQxAHwXAZ,URRRGE!!!!!!!!!! (feat. A$AP Rocky),3,"Doja Cat, A$AP Rocky",152653,TRUE,2024-04-05,24,61,album,Scarlet 2 CLAUDE,Doja Cat,https://open.spotify.com/album/2IUoE0jqkViW6gGfqLcjG2,2024
2IUoE0jqkViW6gGfqLcjG2,3Vlt0DKYBK0h3Vf92nywhp,OKLOSER,4,Doja Cat,169066,TRUE,2024-04-05,24,61,album,Scarlet 2 CLAUDE,Doja Cat,https://open.spotify.com/album/2IUoE0jqkViW6gGfqLcjG2,2024
2IUoE0jqkViW6gGfqLcjG2,0FdW7MEbDKdz8v5TXqcFkG,MASC (feat. Teezo Touchdown),5,"Doja Cat, Teezo Touchdown",205933,TRUE,2024-04-05,24,61,album,Scarlet 2 CLAUDE,Doja Cat,https://open.spotify.com/album/2IUoE0jqkViW6gGfqLcjG2,2024
2IUoE0jqkViW6gGfqLcjG2,7oZ3BHE9ZzWS3DpjD9RBOl,PISS,6,Doja Cat,155373,TRUE,2024-04-05,24,61,album,Scarlet 2 CLAUDE,Doja Cat,https://open.spotify.com/album/2IUoE0jqkViW6gGfqLcjG2,2024
2IUoE0jqkViW6gGfqLcjG2,29pWNRvG3sugJEr05GgqlQ,HEADHIGH,7,Doja Cat,199480,TRUE,2024-04-05,24,61,album,Scarlet 2 CLAUDE,Doja Cat,https://open.spotify.com/album/2IUoE0jqkViW6gGfqLcjG2,2024
2IUoE0jqkViW6gGfqLcjG2,07UaJADUXYjVUKnoDBBFKR,Paint The Town Red,1,Doja Cat,230480,TRUE,2024-04-05,24,61,album,Scarlet 2 CLAUDE,Doja Cat,https://open.spotify.com/album/2IUoE0jqkViW6gGfqLcjG2,2024
2IUoE0jqkViW6gGfqLcjG2,7erff58xm2H5PNy1238M8A,Demons,2,Doja Cat,195573,TRUE,2024-04-05,24,61,album,Scarlet 2 CLAUDE,Doja Cat,https://open.spotify.com/album/2IUoE0jqkViW6gGfqLcjG2,2024
2IUoE0jqkViW6gGfqLcjG2,79tpPm2X79vIL3Iuk6vRZz,Wet Vagina,3,Doja Cat,192240,TRUE,2024-04-05,24,61,album,Scarlet 2 CLAUDE,Doja Cat,https://open.spotify.com/album/2IUoE0jqkViW6gGfqLcjG2,2024
2IUoE0jqkViW6gGfqLcjG2,3TDnApyHWsMzCzpQLdUSg0,Fuck The Girls (FTG),4,Doja Cat,152866,TRUE,2024-04-05,24,61,album,Scarlet 2 CLAUDE,Doja Cat,https://open.spotify.com/album/2IUoE0jqkViW6gGfqLcjG2,2024
2IUoE0jqkViW6gGfqLcjG2,7ySomh970PPhc5CJFlAHLq,Ouchies,5,Doja Cat,122186,TRUE,2024-04-05,24,61,album,Scarlet 2 CLAUDE,Doja Cat,https://open.spotify.com/album/2IUoE0jqkViW6gGfqLcjG2,2024
2IUoE0jqkViW6gGfqLcjG2,377fhXGnBhq50LQWzUUZW3,97,6,Doja Cat,177666,TRUE,2024-04-05,24,61,album,Scarlet 2 CLAUDE,Doja Cat,https://open.spotify.com/album/2IUoE0jqkViW6gGfqLcjG2,2024
2IUoE0jqkViW6gGfqLcjG2,6qtDgMQIKALZDzhyezjuk0,Gun,7,Doja Cat,176840,TRUE,2024-04-05,24,61,album,Scarlet 2 CLAUDE,Doja Cat,https://open.spotify.com/album/2IUoE0jqkViW6gGfqLcjG2,2024
2IUoE0jqkViW6gGfqLcjG2,2GZXwWJ1s1dCW5gypBPCFe,Go Off,8,Doja Cat,197493,TRUE,2024-04-05,24,61,album,Scarlet 2 CLAUDE,Doja Cat,https://open.spotify.com/album/2IUoE0jqkViW6gGfqLcjG2,2024
2IUoE0jqkViW6gGfqLcjG2,6BUyevrKUVyXwk1kRMFEU0,Shutcho,9,Doja Cat,187400,TRUE,2024-04-05,24,61,album,Scarlet 2 CLAUDE,Doja Cat,https://open.spotify.com/album/2IUoE0jqkViW6gGfqLcjG2,2024
2IUoE0jqkViW6gGfqLcjG2,5chLYJV2XFnrKY5v7uVjra,Agora Hills,10,Doja Cat,265360,TRUE,2024-04-05,24,61,album,Scarlet 2 CLAUDE,Doja Cat,https://open.spotify.com/album/2IUoE0jqkViW6gGfqLcjG2,2024
2IUoE0jqkViW6gGfqLcjG2,7bjUc65Vt0rbIsuUd8jb57,Can't Wait,11,Doja Cat,235360,TRUE,2024-04-05,24,61,album,Scarlet 2 CLAUDE,Doja Cat,https://open.spotify.com/album/2IUoE0jqkViW6gGfqLcjG2,2024
2IUoE0jqkViW6gGfqLcjG2,62cYM5sFNakxAElX0qM7sl,Often,12,Doja Cat,198106,TRUE,2024-04-05,24,61,album,Scarlet 2 CLAUDE,Doja Cat,https://open.spotify.com/album/2IUoE0jqkViW6gGfqLcjG2,2024
2IUoE0jqkViW6gGfqLcjG2,6FQwvwIWIllK01j0Hj6BBS,Love Life,13,Doja Cat,236960,TRUE,2024-04-05,24,61,album,Scarlet 2 CLAUDE,Doja Cat,https://open.spotify.com/album/2IUoE0jqkViW6gGfqLcjG2,2024
0frVQ5nctt6zS9ZR1g5HMX,1RPgxA6SbIQI6JYiZUhrzj,http://,1,Bryson Tiller,35992,TRUE,2024-04-05,19,66,album,Bryson Tiller,Bryson Tiller,https://open.spotify.com/album/0frVQ5nctt6zS9ZR1g5HMX,2024
0frVQ5nctt6zS9ZR1g5HMX,7tr8SXmP9j0uVqUU0qoapb,Attention,2,Bryson Tiller,216043,TRUE,2024-04-05,19,66,album,Bryson Tiller,Bryson Tiller,https://open.spotify.com/album/0frVQ5nctt6zS9ZR1g5HMX,2024
0frVQ5nctt6zS9ZR1g5HMX,4bpuF6xenrFjMLA9tfKuc7,Stay Gold,3,Bryson Tiller,157161,TRUE,2024-04-05,19,66,album,Bryson Tiller,Bryson Tiller,https://open.spotify.com/album/0frVQ5nctt6zS9ZR1g5HMX,2024
0frVQ5nctt6zS9ZR1g5HMX,49v5ttae4SvGE6XqfP7PY4,Persuasion (feat. Victoria Monét),4,"Bryson Tiller, Victoria Monét",169941,TRUE,2024-04-05,19,66,album,Bryson Tiller,Bryson Tiller,https://open.spotify.com/album/0frVQ5nctt6zS9ZR1g5HMX,2024
0frVQ5nctt6zS9ZR1g5HMX,0oMlowcYGs70fDAfRf8eKJ,Ciao!,5,Bryson Tiller,125039,TRUE,2024-04-05,19,66,album,Bryson Tiller,Bryson Tiller,https://open.spotify.com/album/0frVQ5nctt6zS9ZR1g5HMX,2024
0frVQ5nctt6zS9ZR1g5HMX,229q3X3autIWuKpy35auRu,Peace Interlude,6,Bryson Tiller,131819,TRUE,2024-04-05,19,66,album,Bryson Tiller,Bryson Tiller,https://open.spotify.com/album/0frVQ5nctt6zS9ZR1g5HMX,2024
0frVQ5nctt6zS9ZR1g5HMX,6TJcnosIlDjN5RBdkCphXJ,Rich Boy,7,Bryson Tiller,141827,TRUE,2024-04-05,19,66,album,Bryson Tiller,Bryson Tiller,https://open.spotify.com/album/0frVQ5nctt6zS9ZR1g5HMX,2024
0frVQ5nctt6zS9ZR1g5HMX,6R55Qoa7SRZ744U85UdMVp,Random Access Memory [RAM] (feat. Clara La San),8,"Bryson Tiller, Clara La San",144112,TRUE,2024-04-05,19,66,album,Bryson Tiller,Bryson Tiller,https://open.spotify.com/album/0frVQ5nctt6zS9ZR1g5HMX,2024
0frVQ5nctt6zS9ZR1g5HMX,7lZBI90We7DeGsGE9YfMPU,No Thank You,9,Bryson Tiller,137920,TRUE,2024-04-05,19,66,album,Bryson Tiller,Bryson Tiller,https://open.spotify.com/album/0frVQ5nctt6zS9ZR1g5HMX,2024
0frVQ5nctt6zS9ZR1g5HMX,0pb8Y0dlYB4OkwfBsWPAMJ,Find My Way,10,Bryson Tiller,162090,TRUE,2024-04-05,19,66,album,Bryson Tiller,Bryson Tiller,https://open.spotify.com/album/0frVQ5nctt6zS9ZR1g5HMX,2024
0frVQ5nctt6zS9ZR1g5HMX,4mpROZ2Z2chgoh7TPywPWU,Prize,11,Bryson Tiller,168213,TRUE,2024-04-05,19,66,album,Bryson Tiller,Bryson Tiller,https://open.spotify.com/album/0frVQ5nctt6zS9ZR1g5HMX,2024
0frVQ5nctt6zS9ZR1g5HMX,1Sx5FQ2YCfSamun0xtUr9c,Waterfalls,12,Bryson Tiller,104539,TRUE,2024-04-05,19,66,album,Bryson Tiller,Bryson Tiller,https://open.spotify.com/album/0frVQ5nctt6zS9ZR1g5HMX,2024
